,user,CenterControlScore,PieceActivityScore,KingSafetyScore,CastlingScore,KingTropismScore,KingDefendersScore,KingPawnShieldScore,KingZoneControlScore,KingDiagonalExposureScore,KingEscapeSquaresScore,CaptureRatio,PawnCenter,AveragePawnAdvanceDepth,CheckRatio,ForceRatio,PawnIsolateScore,PawnOverlapScore,PawnProtectScore,TotalGames,WonGames,LostGames,DrawnGames,queen_1LifeRatio,rook_1LifeRatio,rook_2LifeRatio,bishop_1LifeRatio,bishop_2LifeRatio,knight_1LifeRatio,knight_2LifeRatio,pawn_1LifeRatio,pawn_2LifeRatio,pawn_3LifeRatio,pawn_4LifeRatio,pawn_5LifeRatio,pawn_6LifeRatio,pawn_7LifeRatio,pawn_8LifeRatio,queen_promo_1LifeRatio,queen_promo_2LifeRatio,queen_promo_3LifeRatio,queen_promo_4LifeRatio,queen_promo_5LifeRatio,queen_promo_6LifeRatio,queen_promo_7LifeRatio,queen_promo_8LifeRatio,rook_promo_1LifeRatio,rook_promo_2LifeRatio,rook_promo_3LifeRatio,rook_promo_4LifeRatio,rook_promo_5LifeRatio,rook_promo_6LifeRatio,rook_promo_7LifeRatio,rook_promo_8LifeRatio,bishop_promo_1LifeRatio,bishop_promo_2LifeRatio,bishop_promo_3LifeRatio,bishop_promo_4LifeRatio,bishop_promo_5LifeRatio,bishop_promo_6LifeRatio,bishop_promo_7LifeRatio,bishop_promo_8LifeRatio,knight_promo_1LifeRatio,knight_promo_2LifeRatio,knight_promo_3LifeRatio,knight_promo_4LifeRatio,knight_promo_5LifeRatio,knight_promo_6LifeRatio,knight_promo_7LifeRatio,knight_promo_8LifeRatio,Name,ELO
1101,Jan Malek,20.18295418826733,185.29914525444585,-60.38450032523306,-14.827839618562743,-12.10787956567885,3.998049015422518,-5.485948661974555,-33.79127010714364,-10.27697873256522,12.107367345269422,0.2149163763066202,0.4305993031358885,17.89198606271777,0.0630522648083623,0.0099686411149825,0.1054595516722111,-0.2707303150885218,1.9928460597910336,145,77,61,7,0.7416882172435756,0.8825857942215443,0.8006598748718704,0.6176737322516781,0.6039205037360523,0.5845078653334632,0.5974233586745306,0.8807738622946678,0.8765190624458069,0.849015061868429,0.7240646444844988,0.5550222810594971,0.6051721665240715,0.8166305237737508,0.8484325917049702,0.0369675874155886,0.0734372696446999,,,,,,,,,,,,,,,,,,,,,,,0.326797385620915,,,,,,,,Jan Malek,2912.0
1102,Jan Marn,19.532586754225445,183.5937234719109,-59.390900019286335,-15.150412073338174,-11.73522660284883,3.986770597517716,-5.3830667075425165,-32.520855572235114,-10.278437884974185,11.690328224134769,0.2224748743718593,0.4364723618090452,17.108040201005025,0.0618869346733668,0.0070628140703517,0.114716603048254,-0.3178190850947319,1.7324444609232137,201,86,107,8,0.7491752688755832,0.8803193252568733,0.8028554521074014,0.6390115580092425,0.6314114157008667,0.5870183928055078,0.602394828117592,0.8869136206043702,0.8792744203970734,0.7951775017140327,0.6542430492024194,0.5705038461330018,0.6969060114716525,0.8325769992150716,0.8521625439358863,0.076376035325978,0.0333972593191673,0.0,,,,,,,,,,,,,,,,,,,,,,0.0149253731343283,,,,,,,,Jan Marn,2593.0
1103,Jan Murawski,18.095557718120126,172.2638576987638,-56.49120799152278,-13.915789834838082,-11.291238799550914,3.996292528683509,-4.156721257614609,-32.751735011541406,-9.991042300274676,11.6190266836134,0.2230017793594306,0.3942811387900356,17.7135231316726,0.0649786476868327,0.0072811387900355,0.0439350497622916,-0.2359030062871645,1.5868638531852386,290,106,165,19,0.6713029101538693,0.8889063701642769,0.8127364213342205,0.6126284430483071,0.6096816387533743,0.5391466407671605,0.5478551178062814,0.8743826726501943,0.8631901923488335,0.8450062843807592,0.7141310471016097,0.5263764210064159,0.5084454589900336,0.7334443176864536,0.8153328685653668,0.0630635479490326,0.0304359578970904,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,Jan Murawski,2507.0
1104,Jan Petr,20.192750218925685,190.6591858336598,-58.35662811629871,-14.483539537800985,-11.650205223081857,3.997810708820938,-6.294713651509615,-31.046219039152504,-10.303518789408374,11.423757415833697,0.2224853333333333,0.4557093333333333,17.085333333333335,0.0595413333333333,0.0102506666666666,0.083361423089482,-0.2839153910304489,1.417591920296445,190,88,86,16,0.7562872496349241,0.8769250339129885,0.8387274344253063,0.736102057116799,0.6729686953280001,0.5654857736673473,0.5744033373435091,0.9006205733201817,0.8695505289988253,0.798975653962941,0.6099742925454955,0.577918792351319,0.6583417264815454,0.8156754598245172,0.8593867632019048,0.0861314468543972,0.0685346756152125,0.0402684563758389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan Petr,2564.0
1105,Jan Roebers,18.556564499289657,175.19160885385222,-56.133434573914094,-15.935807545838804,-11.245736091365565,3.978064737886309,-4.085832440974986,-29.56704758853681,-10.540900609670084,11.263824964585854,0.2196661891117478,0.3990157593123208,16.451289398280803,0.0563739255014326,0.0051690544412607,0.0056260829387709,-0.2453719643001435,1.385750200849229,357,94,232,31,0.709300801097945,0.8720731570186107,0.8115663245774275,0.6854960113627198,0.6208263434774004,0.5677782467430378,0.5448302513904543,0.9047057110244509,0.8893070022166711,0.809361449719867,0.4982227581484915,0.4730991097630849,0.7084149711428914,0.7906186995518472,0.8296589385889324,0.065902805749128,0.0895507001661175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan Roebers,2197.0
1106,Jan Subelj,18.77586370503674,172.9424982785682,-61.01495622769049,-14.80369789783071,-12.08070959439635,3.9962617237077054,-6.37180186401396,-33.9370707026967,-10.40758947698053,12.589651584520054,0.2147601809954751,0.431527149321267,18.70135746606335,0.0662647058823529,0.0078393665158371,0.1022046007558938,-0.2920437029193148,1.7531994881255883,224,114,85,25,0.6840646946342597,0.8654062016142172,0.7773935997208009,0.6016338916186753,0.5948553472068695,0.5604211169907848,0.5646310454412589,0.8594333016694844,0.8386415559000562,0.7983031699877574,0.6423063903846793,0.5363559535620227,0.6221908839154828,0.7814094986887813,0.8390624642483059,0.0615601263916206,0.0472823685373398,,,,,,,0.027027027027027,,,,,,,,,,,,,,,,,,,,,,,,Jan Subelj,2902.0
1107,Jan Zienkiewicz,19.54659674683261,186.61640383092467,-62.54925618838728,-15.442744880667409,-12.172081684251186,3.9975325180597983,-4.810273195090963,-35.295109638512784,-10.345228020442104,11.518648712517365,0.2176960784313725,0.4345588235294117,17.983660130718953,0.06659477124183,0.008859477124183,0.0984046859555075,-0.2333636958284863,1.619220537149078,154,75,67,12,0.7495439269908806,0.8790048909041736,0.8279845154512068,0.6780591317552033,0.5978598904516352,0.5160244035497027,0.5408700446253877,0.850018053114047,0.8483079748431215,0.8338230037656527,0.6012697982592369,0.5424930425536538,0.6252595108613273,0.7616678662590397,0.8062325351295485,0.0607917988521552,0.0374279511939516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan Zienkiewicz,2655.0
1108,Jan-Krzysztof Duda,19.932788550438165,186.5783965729541,-60.87788672638198,-14.7638910533829,-11.806888670097344,3.9953947755411887,-6.478823170356586,-34.04451802145737,-10.324615692270084,12.545455105641116,0.2150233253588516,0.4548032296650718,19.95933014354067,0.0625167464114832,0.0079706937799043,0.1375377892036324,-0.2556160496745893,1.7479124065296847,859,627,146,86,0.7349188058949556,0.8717923801910494,0.8226117500095282,0.6431164772350044,0.6174760054784981,0.5697450881770945,0.5962205769692303,0.8759117200391339,0.8558065131731778,0.8491023216818094,0.6669472729480557,0.5397472260000956,0.6055817041593495,0.7642233115399935,0.851199614495104,0.0648294501410242,0.0680953703675813,0.1005971337579617,0.075,0.05,0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan-Krzysztof Duda,3178.0
1109,Jann-Christian Tiarks,18.905090332166903,178.58017220252165,-57.93060439796304,-15.111374970121064,-11.490579821641644,3.9976379296706495,-4.528411560758899,-32.212364043320086,-10.523353611586824,11.937841679794836,0.2204982332155477,0.4713074204946996,17.80565371024735,0.0562438162544169,0.0053180212014134,0.0862521413046301,-0.2514642012052066,1.420018929229919,146,50,82,14,0.7081527804117125,0.8778335631725205,0.8205241427104831,0.6639376478796957,0.5977750754682966,0.496766147051896,0.5724403724489638,0.8701020685450798,0.856600603738041,0.8120157568659392,0.578735705965125,0.4702669591854512,0.6272161973120643,0.797263002576832,0.833848142315528,0.0559640811012957,0.0300423056679926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jann-Christian Tiarks,2486.0
1110,Jarmo Hartikainen,18.666042734836825,172.8905566089311,-56.50472642286335,-13.828785462292068,-11.40244305134014,3.995474165644672,-5.9556867526018085,-31.362051367346137,-10.061608073823836,12.110374118895962,0.2260042127435492,0.4418114797261717,16.602948920484465,0.051635597682991,0.0055313322801474,0.0296644956129139,-0.258990477211017,1.267773044086761,983,180,726,77,0.6691288430106807,0.8877450942939555,0.8178084987315847,0.6761410016026639,0.6320197985699917,0.5726767620180185,0.5422779178807241,0.8903493087046918,0.8651454049205834,0.8345698747060113,0.56219870200295,0.4331129331743693,0.6144313213767205,0.8098408863931483,0.8594845535288471,0.0575240363528565,0.0801363184167967,,,,,,,0.0256410256410256,,,,,,,,,,,,,,,,,,,,,,,,Jarmo Hartikainen,2222.0
1111,Jaroslav Sobek,20.20140010251372,192.081030443746,-53.89423101881445,-13.091426723347665,-11.156773705020887,3.993785674706841,-4.259338925509739,-30.39218820344768,-9.793063487881817,10.8047743516865,0.2139627906976744,0.4818127906976744,15.519767441860465,0.0421418604651162,0.0045802325581395,0.0351454854818982,-0.2695066702200875,1.724729598217391,454,107,321,26,0.7899427897183121,0.9252654778573316,0.8300336605370738,0.7074489551550496,0.665884639391944,0.6375711837875974,0.634552809293896,0.9255402189640144,0.9209832111187196,0.913908608702392,0.7879479304545643,0.5449328952715876,0.4695789890655404,0.8299658313772723,0.8756155629365748,0.0496790185507485,0.063130945927425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jaroslav Sobek,2079.0
1112,Jason Morefield,19.707034452008408,187.0924626602192,-61.48622786039778,-14.774414527070707,-11.996781430527658,3.99790377613926,-5.388545495433196,-34.43662373283359,-10.327995031306752,11.440228580634855,0.2196292286874154,0.4655764546684708,18.77943166441137,0.0645751014884979,0.0085751014884979,0.1263688695349552,-0.2698073328255804,1.5593663138141602,381,216,131,34,0.7500656069893623,0.852635214600484,0.7946545220492534,0.655780544995165,0.6312695758322878,0.5675901802187611,0.5593695583754152,0.8872889817393347,0.8623951396974673,0.8282408971069704,0.6479777086317329,0.5163813294061064,0.5495107218457274,0.7549923034650625,0.821101450083849,0.0510538030547363,0.0280020227684206,,,,,,,0.0,,,,,,,,,,,,,,,,0.0324806201550387,,,,,,,,Jason Morefield,2871.0
1113,Jasper Rom,20.36267595421804,184.5277575439305,-57.75180412968604,-14.66515024061242,-11.578897576001683,3.997817647353146,-6.299221625201739,-31.104173102534137,-10.32874257200518,12.226563339315971,0.2128992805755395,0.4834556354916067,16.230215827338128,0.058462829736211,0.0068081534772182,0.1040109698534991,-0.31178362551064,1.4862402866225928,210,73,123,14,0.7204601320680205,0.8826939881626852,0.837561034644371,0.5793135919161203,0.7211587825146286,0.5931685592937932,0.6305825579198523,0.9151658946588056,0.8893739498003904,0.8241048030112305,0.6087025166124843,0.5530095555963027,0.7076920947345131,0.8292864352062063,0.8902616071373387,0.0552883474319028,0.0514978378033617,0.0522875816993464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jasper Rom,2492.0
1114,Javier Benitez,18.963721529159898,181.0284008985842,-57.81981781512021,-14.344176038515725,-11.639408064238388,3.996147129336162,-4.250439301757507,-33.27738397580831,-10.074100154692484,11.769542590556044,0.22084375,0.4663124999999999,18.588541666666668,0.0626380208333333,0.0088880208333333,0.1312533536299481,-0.2449726023215447,1.7465996807040751,193,113,68,12,0.7221130865972958,0.8703703356259443,0.8095512833751194,0.6200469710466194,0.6550544005694664,0.5651474569388207,0.567446296417014,0.8696309655070652,0.8396943876542641,0.8516984344580328,0.6944611984281156,0.5693108994801921,0.5235452130554129,0.7546372841504457,0.8476655289186931,0.0692495041350616,0.0456178506493915,0.0646664998122887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Javier Benitez,2634.0
1115,Javier Buenafé Moya,18.24941708313984,172.74164656654574,-66.13722029003488,-14.51168350066122,-12.976709157583056,3.997072754514152,-5.770619353257653,-38.314036328304944,-10.443433897018926,11.88218919227678,0.2165972222222222,0.3578972222222222,19.125,0.0539361111111111,0.0062333333333333,0.0838632502076867,-0.2895120963510544,1.5811341866493984,184,71,94,19,0.6827951537555158,0.8633499540121854,0.7958053952479147,0.5951626953967447,0.6048600517457162,0.5166777839875174,0.5343735394708006,0.8668598033315773,0.8202581280523653,0.7991034451164027,0.6074350901331312,0.514302391940443,0.6098837516075005,0.7619894087495382,0.8138192507330406,0.0682544397876639,0.0564971751412429,,,,,,,,,,,,,,,,,,,,,,,0.008,,,,,,,,Javier Buenafé Moya,2376.0
1116,Javier Quispe Santacruz,19.739233829550773,186.40996408669997,-55.234826936761095,-13.18666764667154,-11.7211166882338,3.997269183455023,-4.334150893483232,-31.14824278995151,-9.764487797347217,10.92256969547118,0.2062109375,0.47353515625,13.78125,0.041265625,0.0031171875,-0.0017230560300741,-0.297470678331683,1.583589287762961,134,16,114,4,0.7782948700420014,0.910106350360041,0.8448964352149236,0.6505418159528777,0.6956274237770053,0.6705470509182622,0.6166802263663498,0.9201077539133792,0.9170497368018096,0.8955326732315083,0.7047014810311929,0.5434396116960232,0.6518884397620144,0.8230591652959673,0.8627168938391516,0.0398880995116731,0.0987654320987654,0.074074074074074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Javier Quispe Santacruz,1827.0
1117,Javier Ruiz Vazquez,19.256311683925286,182.99713436519707,-63.765378385850966,-15.612999934188858,-12.205391759918754,3.9926465346568176,-4.493557503287769,-36.43309757260077,-10.455576242018743,11.4425980915071,0.2067459016393442,0.432188524590164,17.434426229508198,0.0647418032786885,0.0069262295081967,0.0471831349221009,-0.2637007184103123,1.4818249151048513,127,57,62,8,0.7352838905486533,0.8312785639822922,0.8022318547218384,0.5734447639352671,0.6069211820332303,0.5445376307267518,0.581898033010719,0.8518583694407743,0.8725752194097887,0.8297102570137534,0.5836316847448507,0.4698429822788943,0.6141920979976111,0.7830305534320593,0.8329397499976633,0.0426025003023435,0.0997418688693856,0.1879194630872483,,,,,,0.0099009900990099,,,,,,,,,,,,,,,,,,,,,,,,Javier Ruiz Vazquez,2703.0
1118,Javohir Bozorov,19.025686904370392,174.09155849914134,-65.54128978429769,-14.300763296368604,-12.410339428382557,3.996741652921429,-7.141729684656237,-37.74780813222351,-10.349589111710378,12.412198216122157,0.2150084745762711,0.4627838983050847,18.66525423728813,0.0555084745762711,0.0061016949152542,0.1136337968979711,-0.2431371150240757,1.506995734896165,122,57,59,6,0.6876332438547745,0.8341576980946239,0.7991957824254582,0.6221945938510929,0.5457670007192666,0.5390466493557491,0.5790926863500038,0.8521641735872217,0.8204432098310104,0.7793872131280281,0.6194088994275274,0.4994731229758295,0.5907146730632789,0.8189788090049143,0.8398051142781503,0.0577190262119336,0.0076477657598601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Javohir Bozorov,2508.0
1119,Javokhir Sindarov,19.815921219866485,181.25795098163107,-56.48392838273059,-15.622136304090072,-11.006997635801962,3.997511859395123,-5.651759604472179,-30.481606269161333,-10.45281719183016,12.73387676323,0.2195671902268761,0.4648691099476439,18.9650959860384,0.0630104712041884,0.0077015706806282,0.12056513292085,-0.2651063895929554,1.780484843933615,291,216,47,28,0.6945622885987999,0.8834841244759145,0.8254904167601309,0.654134684334304,0.6084137871104732,0.5567982586737907,0.5672914361507017,0.9041064708087097,0.8930218239763437,0.8608490116937695,0.6137406800456117,0.6053954740386497,0.6542442959028952,0.7941643856309253,0.8528366947268862,0.0558963944399753,0.0391525443793496,0.0478801582815149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Javokhir Sindarov,3190.0
1120,Jay Bonin,19.223088138179214,178.43328164991672,-54.83371541006586,-13.342967765641031,-11.243080632286176,3.990581291310472,-5.626813460246383,-30.605922402955382,-9.849196488730543,11.843684048483183,0.2385117967332123,0.4658239564428312,16.127041742286753,0.0587876588021778,0.0074972776769509,0.0931676433684109,-0.2619294674345032,1.668190258957782,287,100,155,32,0.6918285030538309,0.9090584611753444,0.8439440166348916,0.643526961233898,0.5646309304785293,0.6471019139043154,0.6309559742645492,0.9170283571573123,0.8993196883543026,0.8384319071205367,0.6472944670743064,0.5973256637657739,0.6341859593312479,0.8075979375325147,0.8636071459562327,0.0541407042143312,0.0175482453947477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jay Bonin,2443.0
1121,Jean Marco Cruz Mendez,20.671211253423955,191.4519790178018,-61.191595904146126,-15.161762576780395,-11.87691785755531,3.998545708185642,-4.8025182609545904,-34.67342895696753,-10.208046952529184,11.53253299245524,0.2095191387559808,0.4820382775119617,17.150717703349283,0.0585598086124401,0.0069521531100478,0.0905314108963851,-0.2587814133131941,1.6393637514128403,211,110,85,16,0.775713572708113,0.9001820555930121,0.8308665102665442,0.658570719107643,0.6526659405132839,0.5959077173016271,0.5903166048779068,0.8941017739951752,0.8775991115208766,0.8445744688614877,0.6711078392240801,0.5476577477569067,0.6306111541636693,0.8262142451371932,0.8454071140731324,0.0428598649520287,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jean Marco Cruz Mendez,2790.0
1122,Jean Meunier-Pion,19.043202643818123,180.51556039497916,-64.26292999492978,-14.721280542850833,-12.189147763370864,3.994518692322754,-6.635087691097066,-36.23131826090808,-10.484032514207604,12.003418085181927,0.21364,0.4586984615384615,18.44923076923077,0.0712153846153846,0.0095230769230769,0.1028445481252868,-0.2628693373583107,1.3677210109097684,165,65,90,10,0.703917211991054,0.8577852166693646,0.8142499170242422,0.6380007905244557,0.6153535282844566,0.5360112679561131,0.5509991905030279,0.8589665334053546,0.8242723828849773,0.806471758733973,0.6194651261862922,0.4495697540121907,0.585585331716751,0.7871097469587649,0.8461859705711088,0.0630867574673768,0.0419590551087351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jean Meunier-Pion,2449.0
1123,Jean-Christophe Martine,19.50073178600075,179.6834101837987,-60.19818036401016,-15.0388993379262,-11.487325137709536,3.9983847767763288,-4.530495642142349,-34.47713942147894,-10.503449300786812,11.840743699257342,0.2072977346278317,0.4358187702265372,16.501618122977348,0.0631035598705501,0.0072880258899676,0.0407860993279404,-0.2202007123292398,1.4461207573104222,159,46,98,15,0.7341795146467177,0.8806831285489544,0.8142716719957854,0.6135644944639898,0.6628207062503912,0.5765770402621694,0.6088688293989688,0.8833418803226561,0.8879201778065874,0.8107464962003575,0.4703789421551011,0.4904188071477262,0.7312758906544733,0.8304457218746558,0.8667955498546864,0.0982969910594241,0.1088435374149659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jean-Christophe Martine,2245.0
1124,Jeet Jain,19.003871359158403,182.3058101088481,-64.36938896179193,-15.176935855942228,-12.301250137630758,3.997647471195851,-6.78559628643322,-35.616155124499386,-10.399600498254328,11.912501469772144,0.2125187007874016,0.4300895669291338,18.686023622047244,0.0539557086614173,0.0075511811023622,0.0853691798066172,-0.2357473759704838,1.9935310063674971,510,227,241,42,0.7325778799567852,0.8826914548058262,0.8119848812432366,0.6381408463030561,0.5977529057135275,0.5674110597561959,0.5858123415372088,0.8748607629313845,0.8600675625360737,0.8105977870766282,0.6733640068803983,0.5139581942831943,0.6291629010624703,0.7774084669992927,0.8461957622774491,0.0685015605139701,0.0652544356064916,0.0560214302352666,0.0312136035406475,0.0125786163522012,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jeet Jain,2768.0
1125,Jeevan Karamsetty,19.07889869957696,181.8828974113244,-65.39557073955127,-16.31441869551367,-12.31387297490556,3.9953868232596,-4.937072561233334,-36.846588032085634,-10.744929003459047,11.76592370438638,0.2107523609653725,0.4384029380902413,18.900314795383,0.0647775445960125,0.0083578174186778,0.0611583441065673,-0.2344901284410486,1.642869950640305,487,237,210,40,0.7417725927110543,0.8609900819491637,0.8111534939940924,0.5975064814474547,0.589875497678777,0.5335493272126678,0.5399730325671976,0.8711123838167149,0.8505213169862127,0.7758588306837311,0.4331615538022099,0.5950221654245389,0.7030526970498757,0.7751543026522466,0.8195905192603841,0.0503802338212552,0.0245003746057664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jeevan Karamsetty,2785.0
1126,Jeff Quirke,19.58615108505952,187.2570832103621,-56.59179067478068,-14.448783941986097,-11.372716845213333,3.994073160563425,-5.320376713980839,-31.04581365704284,-10.05324359153029,11.655070914409292,0.2229879154078549,0.4783154941735002,16.438066465256796,0.0489400086318515,0.0060371169615882,0.0732080824425637,-0.2746721171428382,1.6551426475790048,1169,306,765,98,0.7432190588172849,0.8804413007703707,0.8385483738102351,0.6604656263205516,0.675044916174157,0.6184459276986518,0.6086594163253712,0.9030925928633632,0.8943922426594005,0.8494693397125713,0.6666531803323391,0.5172340850408753,0.6405564440933207,0.8180058417592568,0.8743405424145488,0.0792748372842331,0.0576867407346512,0.0413457231449752,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,Jeff Quirke,2164.0
1127,Jeffery Xiong,20.32632586761385,187.89417848539853,-57.66974108087106,-14.332368845077667,-11.43963106187358,3.9975135509764335,-5.3208576593788175,-32.541277861817655,-10.14872440526645,12.115605201566662,0.2287095124445959,0.4644006137061029,17.813501534265257,0.0604439140811455,0.0078100920559154,0.1072506762756489,-0.2724601677708971,1.4994284429993558,1492,1043,237,212,0.7319536929961874,0.8933209360918672,0.8286732612320664,0.6606428992904515,0.6244572506189487,0.5838920337284004,0.5983757643304335,0.8894628491644118,0.8823156931383941,0.8623964784336479,0.6625512397692978,0.4969055627892708,0.5906630495285051,0.789521846262722,0.8478472304369185,0.0476386894529329,0.0428371577531774,,,,,,,,,,,,,,,,,,,,,,,0.0393899204244031,,,,,,,,Jeffery Xiong,3117.0
1128,Jeffinho023,19.098279504556217,174.1667117080388,-60.47045505952205,-15.228370299329208,-11.536874440119837,3.984529905394663,-6.125015759610233,-33.2875300689566,-10.385303484127604,12.108109087226769,0.2116508474576271,0.4362813559322034,18.183050847457626,0.0620474576271186,0.0087796610169491,0.107406427087354,-0.2703841842555086,1.964486622366004,150,69,64,17,0.689609458186189,0.882981757851692,0.7881859535647591,0.6456469149357433,0.5816768095012388,0.5696944391095385,0.5835981142046978,0.8420881301133069,0.8628677333839574,0.8479894464382942,0.6487640858383985,0.5349313460845564,0.6782216830948938,0.7924780505146414,0.821442532472047,0.0425800158306913,0.0236658809871882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jeffinho023,2500.0
1129,Jemal Ovezdurdyeva,19.71578496804506,190.34654859964365,-58.91419669629386,-15.348172593523431,-11.682289872619998,3.992959647469689,-4.165948307711473,-32.09638923487929,-10.25341474153214,10.63905840650278,0.2126685267857142,0.4637857142857143,15.888392857142858,0.0517109375,0.0062299107142857,0.0783790469694484,-0.2415879069269071,1.6259007998949149,460,171,267,22,0.7768505985122173,0.8835813378711183,0.8594016851382632,0.6991060630390008,0.679144422756073,0.5752724065548701,0.665823310907439,0.903788513509955,0.9002046110328862,0.8446105729628822,0.5558151068448272,0.4671532677401098,0.7419497324758134,0.7971666699707889,0.8847429340614509,0.0562202276033221,0.0901560339241873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jemal Ovezdurdyeva,2435.0
1130,Jennifer Perez Rodriguez,19.785234261697404,177.29760869751834,-61.07172104281926,-14.587598202278,-11.728114385857245,3.99661126783762,-4.815832887063521,-35.744303495832526,-10.30399471163896,12.11151137201336,0.2191219512195121,0.4180027100271002,16.953929539295395,0.0578672086720867,0.0064715447154471,0.0335747417106161,-0.3128833837452627,1.2582609778675449,188,55,115,18,0.6737942421255778,0.8631049904592343,0.8256591520436385,0.5909990398708713,0.6694993871535811,0.569565107321856,0.5774757619796743,0.8883126803142133,0.900502572053012,0.7851620384637564,0.4543037118954569,0.4755041289633706,0.7708728081366617,0.8385307536584393,0.8604274151823693,0.0517978656401641,0.0416676791829883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jennifer Perez Rodriguez,2447.0
1131,Jenny Astrid Chirivi Castiblanco,19.452106664059684,181.2640595639435,-57.84286853376484,-14.542727310944068,-11.544588012024748,3.99655279082281,-4.538267553349241,-32.84498000337854,-10.396710246621566,12.02785180173051,0.2145964912280701,0.4826929824561403,17.986842105263158,0.0591929824561403,0.0050131578947368,0.124215337694896,-0.2394116965245126,1.5346602696423086,117,49,63,5,0.7182013938983617,0.8918252615760776,0.7680747269785635,0.6278679250960524,0.6557755149769906,0.5830251520163413,0.548012463315892,0.9036618566936924,0.882394175045908,0.8556880073310043,0.7085511571034219,0.5033805459451325,0.4553938564453794,0.8007740769990125,0.8203385520450843,0.0724279762291483,0.0731570512820512,0.1,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jenny Astrid Chirivi Castiblanco,2251.0
1132,Jens Albert Ramsdal,18.79826941486828,178.04223187854015,-58.29392521991219,-14.498117360279688,-11.645874490254808,3.985339802918193,-4.581332333501391,-32.83202445856542,-10.036561049227908,11.314644668998843,0.2310477528089887,0.4169803370786517,16.547752808988765,0.0653960674157303,0.007876404494382,0.0796998130139237,-0.2340051832316409,1.521537621103923,183,61,103,19,0.7081039773964335,0.8868737598312162,0.8310948845187107,0.6522396835187725,0.6486756113310046,0.5451884796606425,0.5922689725190564,0.8912713954665882,0.8874683456305311,0.8361434108937713,0.616247050809802,0.5064342183352125,0.6391713288495979,0.7708016299402296,0.8524871090337187,0.0747141032913712,0.0090269739380545,0.0437072503419972,,,,,,0.095505617977528,,,,,,,,0.0125,,,,,,,,0.364963503649635,0.218978102189781,0.0583941605839416,,,,,,Jens Albert Ramsdal,2402.0
1133,Jens E Ingebretsen,18.36722267320197,172.333140832146,-63.09908230376645,-15.697578764297909,-12.168152238196422,3.989623437699581,-4.792415784670028,-35.94333234460074,-10.738527655867776,12.251301046166844,0.2120974789915966,0.4193210084033613,20.15798319327731,0.0680285714285714,0.0083647058823529,0.0798326323576258,-0.2903540407206449,1.37851156966744,303,124,156,23,0.6711395761710717,0.8502240642773187,0.7791292307530797,0.5719242249047874,0.5720143211339284,0.481656162574981,0.5459132467436267,0.8401719145601315,0.8181569148944561,0.7875746182757253,0.6050306144236103,0.4838304373856094,0.5552529054584654,0.7492028358946043,0.8166520595802641,0.0584711861613349,0.1058529506532155,,,,,,,0.0052423831256938,,,,,,,,0.119047619047619,,,,,,,,,,,,,,,,Jens E Ingebretsen,2801.0
1134,Jens Hirneise,18.397190995986957,173.7516073178185,-58.384590385191295,-14.632847666688036,-11.54554955152594,3.978259947138963,-5.196242371902716,-32.95444097195924,-10.211499843243136,12.177730072988812,0.219233173076923,0.4054134615384616,17.990384615384617,0.0601165865384615,0.0081009615384615,0.1013512620984136,-0.2835191556032087,1.6654644962824867,424,218,153,53,0.6946031706980661,0.882039340617559,0.8112391073228604,0.613089613313273,0.5874189036987477,0.5598443959728696,0.5876055183397286,0.885340773193104,0.8576798946778782,0.8393714863906937,0.6561664890097845,0.4898528399290238,0.6208398407052323,0.7904178806571388,0.8310674681368198,0.0467936980445764,0.0478209678520237,0.0192307692307692,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jens Hirneise,2558.0
