Name,Solid_Style_Prob
Luis Guillermo Antúnez Soler,0.4016268751526436
Luis Manuel Perez Rodriguez,0.47921969784747953
Luis Roque,0.5587085813406497
Luiz Araujo,0.19296782186450512
Luka Paichadze,0.07766999769999397
Lukasz Jarmula,0.5166706442248021
Lukasz Swiatlowski,0.21729831188184603
Lázár Mátyássy,0.8043516000415261
MF Pablo Alexander Ruiz Aguilar,0.43299198800411587
MI Marcelo Playa,0.306156848643263
MIJuanReyesRosa,0.49038283946624617
MN Vinicius Saito,0.2736131077911884
MYMChessAcademy-inactive,0.1389445782272612
Maciej Czopor,0.5675517409676393
Maciej Klekowski,0.03605076529119744
Maciej Sroczyński,0.17524979758506795
Maciej Świcarz,0.2586863122472326
Madara Golsta,0.28693025541530814
Mads Vestby-Ellingsen,0.6073930768838464
Maftuna Bobomurodova,0.26997694073062317
Magnus Carlsen,0.9597718780748492
Mahammad Muradli,0.5840282041463067
Mahdi Gholami Orimi,0.19080182560419928
Mahel Boyer,0.722282576697082
Mahmoud Alhadad,0.684618359296514
Mai Narva,0.6659718207799183
Maka Purtseladze,0.7822012565167616
Maksim Chigaev,0.8788059473117201
Maksim Ivannikov,0.15317876290202187
Maksim Tsaruk,0.6932285130638582
Maksim Volkov,0.19682140589660072
Maksim Zhukov,0.4891443439287655
Maksims Golubovskis,0.26694282296716787
Maksym Dubnevych,0.19403898595920807
Maksym Goroshkov,0.6525199766977975
Maly Alexey,0.154309924743997
Malyi Viacheslav,0.7834984659492533
Mamedov Edgar,0.4998324411330971
Mamikon Gharibyan,0.7776594595181372
Manoj Mishra,0.3661501471375027
Manolache Marius,0.6036391219387175
Manuel Petrosyan,0.8761327038751807
Manvel Arakelyan,0.29370556842958817
Marat Denishev,0.5743748389505582
Marat Gilfanov,0.5019042687292414
Marc Balague Camps,0.08761814791197911
Marc LLari,0.5657832977469666
Marc Lonoff,0.4608387343447548
Marc Morgunov,0.746053950686566
Marcel Beulen,0.8977966245732162
Marcel Petersen,0.7814221431484627
Marcel Winkels,0.2382270406020107
Marcell Szabo,0.5676047374981628
Marcelo Jorquera,0.527675850078073
Marcelo Villalba,0.22656678485040257
Marcin Krzyżanowski,0.6372072604132466
Marcin Molenda,0.23032877865284776
Marcin Sieciechowicz,0.8815654626744927
Marco Cattaneo,0.5011260490803295
Marco Cordeiro,0.40878355056800836
Marco Dobrikov,0.09950965326602179
Marco Lantini,0.349841059678229
Marco Materia,0.1988158173025816
Marco Riehle,0.6803751973857848
Marcos Lianes,0.6088702046121245
Marcos Rodriguez Fontecha,0.5765237838072995
Marcos Vinicius Torsani,0.7945113269997686
Marcus Harvey,0.9355536921435551
Marek Karas,0.8314861428005116
Marek Pniaczek,0.2633663519644326
Margarita Fakhretdinova,0.25218076824117575
Margarita Novikova,0.25933798277000336
Margarita Potapova,0.09922134539772089
Margarita Zvereva,0.15093635196456395
Maria Florencia Fernández,0.1882619245206661
Maria Fominykh,0.6567963005453418
Maria Gevorgyan,0.12249028940391313
Maria Larina,0.12161541314394461
Maria Teresa Jimenez Salas,0.5585464391446591
Marianna Grineva,0.13655439404768427
Mariano Ortega Amarelle,0.9046934926896251
Marie Sebag,0.5492286231458994
Mariia Berdnyk,0.10591705274358092
Marina Korneva,0.4317609832112891
Mario Andres Fernández Sánchez,0.7316884230925977
Mario Gavilán Díaz,0.08956602971155478
Mario Sibilio,0.5563815933041524
Marius Deuer,0.32144393933971316
Marius Fromm,0.9250967995787789
Mariya Yakimova,0.14071424164421403
Mark Biernacki,0.6365749066189743
Mark Dejmek,0.4853241635473891
Mark Josse,0.4051409093675974
Mark Liubarov,0.8202515120427314
Mark Smirnov,0.8160880854919987
Mark Timmermans,0.5562571256442341
Mark van der Werf,0.49483767588694205
Marko Jelcic,0.664905060563113
Marko Nenezic,0.24030094649142875
Marko Perestjuk,0.3328796379520381
Marko Srebrnic,0.36323407940028624
Markus Ragger,0.9528651298974345
Marlon Javier La Villa Rivas,0.09647840624252324
Marlon Jodar,0.6672698671397675
Maroun Tomb,0.3167910763622338
Martin Brüdigam,0.18587606372271062
Martin Chlpík,0.5577368512907559
Martin Holten Fiskaaen,0.5484869155307683
Martin Horak,0.789229968410863
Martin Horcajuelo Rocamora,0.31923413057190553
Martin Matthiesen,0.3771063225035587
Martin Mena,0.38843089518656665
Martin Portero Rubio,0.44688388804481854
Martyn Kravtsiv,0.6976617333211811
Martyna Starosta,0.07816057640095536
Marvin Guevara,0.18636888552379588
Mary Kiseljova,0.3517584347954703
Marya,0.43904353545162333
Maryana Huda,0.5664999511377324
Masruri Rahman,0.7922118509468261
Matan Prilleltensky,0.4221499841472265
Matei-Valeriu Mogirzan,0.43857211118038475
Matensien,0.8096050061731921
Mateu Boci,0.1739676178667688
Mateus Costamilan Tomiello,0.19620315399152266
Mateus Felizardo Viageiro Alice,0.3841383801055673
Mateusz Bartel,0.7461419950204309
Mateusz Brozyna,0.5959223666772819
Matfey Rogov,0.08599301871509417
Matheus Santos,0.2886347696295838
Mathias Womacka,0.730949031823092
Mathieu Ternault,0.809163548328549
Mathis Sabatier,0.5862876107926508
Matias Jaque,0.5495113247360897
Matt Herman,0.29785721846765034
Matt Pon,0.37295905095252907
Matt Zavortink,0.6485078766251249
Matthew Guo Diao,0.45946241153791706
Matthew O'Brien,0.49523567589835593
Matthew Wadsworth,0.8887064400668117
Matthia Bach,0.4927517859334804
Matthias Bluebaum,0.9336251363248584
Matthias Dann,0.6876303771048733
Matthias Mattenberger,0.45478245393451766
Matvey Galchenko,0.14804127555556196
Matyas Palczert,0.4100631535601913
Matyáš Zeman,0.6092064133762719
Matías Mingo Fernández,0.4187688730402794
Matías Pérez Gormaz,0.6598645469366362
Mauri Lehtosaari,0.8552391429056527
Maurizio Brancaleoni,0.8798036710568293
Max Chen,0.4309712338407416
Max Warmerdam,0.7088107799425757
Maxi Perez,0.38227800666200673
Maxim Gavrilov,0.20040648981602988
Maxim Lugovskoy,0.43791089103087116
Maxim Matlakov,0.22937037567371182
Maxim Novik,0.7955255313459528
Maxim Omariev,0.2314244098762753
Maxim Ventura,0.3393326592442656
Maxime Lagarde,0.8376778846912073
Maxime Vachier-Lagrave,0.8455470345113977
Maximilian Mostbauer,0.7462652899780864
Maximiliano Rossi,0.7364166237080496
Maya Porozhnyak,0.47730503572949257
Mayank Chakraborty,0.5610844649240154
Md Bashiq Imrose,0.5682101058145979
Md Jamal Uddin,0.46200344987680814
Medet Dzhaparov,0.6865976055653623
Medina Paz Miguel 1968,0.23535023599926058
Mees van Osch,0.8132241075751224
Megan Althea Paragua,0.506395024637069
Meilis Annaberdiev,0.7491663145814174
Melih Kaan Can,0.4983916270111002
Melih YURTSEVEN,0.5250209968449143
Melika Mohammadi,0.7645498368202203
Meri Arabidze,0.5991067032051545
Meri Grigoryan,0.6552070559779353
Mert Acikel,0.4420028590340584
Mert Erdoğdu,0.1033684582033235
Michael Buscar,0.44227416625301996
Michael Concio Jr.,0.887986604355117
Michael Fernandez,0.5421408766509185
Michael Klenburg,0.36872412759449397
Michael Kotyk,0.4927585855795672
Michael Song,0.6883264778128665
Michal Fiedorek,0.28302888025494266
Michal Fudalej,0.2549506295276505
Michal Koziorowicz,0.4534860419510589
Michal Mazurkiewicz,0.7061221749426562
Michal Provaznik,0.12392475737253769
Michal Redzisz,0.35753338312862903
Michal Tworuszka,0.6347686351449353
Michalina Rudzińska,0.0898486691098589
Michał Bartel,0.20886334877166543
Michał Kopczyński,0.16173428033431944
Michał Walentukiewicz,0.22728629151176216
Michel Alejandro Diaz Perez,0.5674868426682405
Michel Bifulco,0.1735880828411116
Michel Coto,0.4404866578007434
Michel Samuel Lopez Abreu,0.43201985883508803
Michel Saucey,0.26500403835006237
"Michelle Catherina, P",0.5478627938367971
Miguel Angel Marino,0.4364165420819182
Miguel Munoz,0.29231462833575855
Miguel Santos Ruiz,0.668375496413897
Mihael Ankerst,0.09782646102158116
Mihai-Lucian Grunberg,0.7605751307990147
Mihailo Djokic,0.4488520147900049
Mihnea Costachi,0.5039285842784733
Mika Karttunen,0.5076199436857163
Mikayel Manvelyan,0.8164242866578233
Mikayel Mkrtchyan,0.44499748444969195
Mikayel Rostomyan,0.61974939751634
Mike Hehir,0.7013249859875663
Mike Ivanov,0.7598721155611685
Mike Sailer,0.4837739752682553
Mikelis Vingris,0.2727315408668515
Mikhael Garakov,0.6637573341260905
Mikhail Antipov,0.5757342469956542
Mikhail Bryakin,0.6800002762431232
Mikhail Chernov,0.33589034998355205
Mikhail Demidov,0.9359471358571577
Mikhail Golubev,0.5495646771875468
Mikhail Gusev,0.7832723956349595
Mikhail Kazakov,0.7223702762931936
Mikhail Kobalia,0.610823426834384
Mikhail Pesotskiy,0.7375225068274192
Mikhail V. Kuznetsov,0.5133119844335374
Mikhail Yashmetov,0.6630258354561815
Mikkel Jacobsen,0.5283292321426948
Mikołaj Gbiorczyk,0.22873790793603974
Milad Khodabandeh,0.4418778481594582
Milan Jocev,0.7274375746226449
MillyNeuf,0.5660723532530862
Milos Milosevic,0.5377123391891601
Milton Pantzar,0.7816056397040685
Mina Wael Sabry,0.4268025167179978
Miran Oganian,0.2595005424358174
Miras Assylov,0.16581821900718707
Miroslav Simonovic,0.5828866992936745
Mirosław Lewicki,0.0732022272904955
Mitch Fishbein,0.9339962802704509
Mitrabha Guha,0.46924641264316
Miłosz Szpar,0.2953480824084872
Mladen Gajic,0.5180042250363324
Mobina Alinasab,0.455660653728786
Mohamed Anees M,0.32620238783182287
Mohamed Ezat,0.420247597841125
Mohamed Haddouche,0.33795783389183204
Mohamed Nouali,0.34070038580337314
Mohamed Salem Yahi,0.1903448392764253
Mohammad Fahad Rahman,0.057698343882755
Mohammad Mohammadian,0.44718264568680394
Mohammadhossein Shamsi,0.13419487261130572
Mohammed Seder,0.4166423583344163
Mohsen Gabr,0.2230094701615805
Moksh Amit Doshi,0.6283186022811323
Momchil Petkov,0.46656970378025814
Monika Marcińczyk,0.45578840474762145
Moritz Weishäutel,0.7690592397787487
Mostafa Sakhaei,0.6406468487241886
Mounika Akshaya Bommini,0.4648001459434554
Mr. Sai Han Thiha,0.8233601213157875
Mrudul Dehankar,0.2801817570747451
Muhittin Büker,0.349772662256633
Mukhammadali Abdurakhmonov,0.4514005428488158
Mukhammadzokhid Suyarov,0.5051783788913006
Mukhiddin Madaminov,0.6102875587556087
Munkhgal Gombosuren,0.5609948682983088
Murad İbrahimli,0.7244246185407556
Mustafa Yilmaz,0.43479015359869955
Mykhailo Shinkarev,0.31187135149552303
Mykhaylo Kepeshchuk,0.7466642308518454
Mykola Bortnyk,0.7473608144496686
Mykola Korchynskyi,0.10609023712480772
Myroslava Hrabinska,0.5360418499070517
Máté Gyenes,0.27246028817973494
Nad Titus Petre,0.7555356031063806
Nadezhda Antonova,0.3193434286594182
Nadezhda Kostina,0.47047493914786004
Nadya Toncheva,0.41970302074618626
Nafisa Muminova,0.16682656602800613
Nahun Gavarrete,0.4237187407336996
Nail Bashirli,0.19751015741269645
Nameer Issani,0.0845865632096815
Namitbir Singh Walia,0.8334486889275945
Narayan Venkatesh,0.1620885806149167
Narek Ghimoyan,0.6143963644072257
Narmin Khalafova,0.07952486113846495
Nasrin Babayeva,0.5316678797309782
Nasyrova Ekaterina,0.31077639683597325
Natalia Zhukova,0.5524174354530741
Natalie Wisniowski,0.36543713135427086
Nataliya Buksa,0.5665705363588807
Nate Solon,0.3987581270941341
Nathaniel Mullodzhanov,0.08857976766484037
Naveen Jain,0.4748026663862578
Nayem haque,0.14543217985549428
Nazar Firman,0.14914231440202574
Nebojsa Ristic,0.4604246230749557
Necmettin KORKMAZ,0.49712115554784175
Neeraj Harish,0.4374541895654828
Nemo Zhou,0.21036098013859017
Nesa Modric,0.28360731156047664
Neven Hercegovac,0.631476937165759
Newansa M Esandi,0.19252651397585757
Nguyen Ngoc Truong Son,0.9743527641007208
Nhat Minh To,0.804941400548388
Nhung Hong Nguyen,0.1685252267118828
Nicholas Figorito,0.6910059834058663
Nicholas Ladan,0.6892085585317607
Niclas Huschenbeth,0.2688681628473287
Nicodim_Cosmin Stepanencu,0.3478984236032878
Nicola Altini,0.31821311736017227
Nicolai Maxime Østensen,0.057122404725349143
Nicolas Brunner,0.7675543326048679
Nicolas Cogan,0.564129563375422
Nicolas De La Colina,0.2323450147092477
Nicolas Perossa,0.5793242036710884
Nicolò Napoli,0.6427461257480374
Nihal Sarin,0.6523880432202487
Nikhil Dixit,0.7647938040050295
Nikita Fedotov,0.3158180370044224
Nikita Filindash,0.5722545937385718
Nikita Khoroshev,0.8782801582238993
Nikita Kraiouchkine,0.4526543546226295
Nikita Matinian,0.7401873351193677
Nikita Meshkovs,0.70776751278565
Nikita Shandrygin,0.5461204734576831
Niklas Schmider,0.555378782175516
Niklesha Tharushi,0.5214456984675861
Nikolai Aliavdin,0.5105784295527519
Nikolai Kabanov,0.7878878287432769
Nikolai Vlassov,0.5659686570179739
Nikolaos Skiadopoulos,0.5175356064924617
Nikolaos Spyropoulos,0.662128733646247
Nikolas Koutlas,0.4057082081191507
Nikolas Theodorou,0.7246077387044794
Nikolay Kleimenov,0.23649280780119986
Nikolay Maevskiy,0.4605998237501048
Nikolay Milchev,0.7162526856092282
Nikolay Pavlov,0.7466956019048647
Nikoloz Petriashvili,0.7736751318812408
Nikolozi Kacharava,0.5448096033827508
Nils Grandelius,0.7894353560849361
Nils Richter,0.5473446445365938
Nima Hosseinzadeh,0.7194258780285645
Nimay Agrawal,0.07239589966818079
Nino Batsiashvili,0.5293485350865502
Niranjan Navalgund,0.17147081160151886
Nisha Mohota,0.2567917690115514
Nisim Iliaguev,0.6298014738702091
Nita Lucian,0.42347930788755506
Nitai Leve,0.42060788032951935
Nitin Senthilvel,0.02411850277987082
Nitish Belurkar,0.5446034272573208
Nitish Nathan,0.2046765839867304
Nitzan Steinberg,0.5566780786485122
Noah Thomforde-Toates,0.6593896198152084
Noam Vitenberg,0.22301641874559888
Nodar Lortkipanidze,0.33319957317096455
Nodirbek Abdusattorov,0.60571421908845
Novak Čabarkapa,0.19019028866542712
Novendra Priasmoro,0.43228265119343867
Noël Studer,0.5895532594936308
Nurai Sovetbekova,0.34641225112484564
Nurgazy Zheenbekov,0.12057834827903761
Nurgyul Salimova,0.40860113174296886
Obolenskikh Dmitry,0.9507308286990959
Okan Bulgurlu,0.5758662991353072
Olaf Michalski,0.6714685780842757
Oleg Artemenko,0.4601761667442289
Oleg Badmatsyrenov,0.6375790694233894
Oleg Kozlov,0.4040707989365667
Oleg Papayan,0.819070952318793
Oleg Rychkov,0.18844187211291863
Oleg Terletsky,0.6514679716724986
Oleg Vastrukhin,0.7138315456478033
Oleg Yaksin,0.3404091454769265
OlegKrivonosov,0.9568377436810946
Oleksandr Bortnyk,0.7982709222334405
Oleksandr Kuzhilniy,0.8218296824186867
Oleksandr Matlak,0.350840573931105
Oleksandr Prokhorov,0.3774761986026238
Oleksandr Shymanskyi,0.5787343165849246
Oleksandr Vasynda,0.46506286914394684
Oleksandr Yevchenko,0.4224152612735117
Oleksandr Yurovskykh,0.9081216706211531
Oleksiy Solovchuk,0.6646540397554855
Olexandr Shevchuk,0.6532681837533245
Olexiy Bilych,0.8229233476432778
Olga Artemyeva,0.25001075029624126
Olga Babiy,0.25572347071107193
Olga Badelka,0.2946291909836062
Olga Girya,0.9539351070344327
Olga Karavaeva,0.09844160130580919
Olga Kuznetsova,0.503963573040896
Olga Matveeva,0.3021729238063027
Olga Sikorova,0.2584840683689904
Olga Yushko,0.1403047664340191
Olga Zhuravleva,0.1561615879097004
Oliver Stork,0.22746248007587785
Oliver Wartiovaara,0.8056802097489946
Olzhas Khamzin,0.3891554681234017
Om Kadam,0.17059770128809146
Omar Garcia Blanco,0.3869460929293952
Omer Akkara,0.5653019668017603
Omran Alhosani,0.4394004189359067
Ondrej Toman,0.6294999530083291
Onno Elgersma,0.663530052490338
Orest Vovk,0.578983694083694
Ori Kobo,0.5096601243101331
Ori Taichman,0.3769442894695011
Oriol Serra Canals,0.11294761328893665
Ortik Nigmatov,0.4377597203124607
Oscar Ardila,0.23622966849961408
Oscar yosimar Acosta cruz,0.24076522520016624
Oskar Wieczorek,0.720634590974557
Owen McCoy,0.025345264130266765
PAULO CÉSAR COSTA,0.44012995105481456
Pablo Barrionuevo,0.5563919283176679
Pablo Glavina,0.6676918074094826
Pablo Lalanne,0.31664130667233403
Pablo Salinas Herrera,0.06384797530415731
Pablo Zarnicki,0.6696419626741441
Paco Rubio Tent,0.8905148166747064
Padmini Rout,0.5042103247960255
Panagiotis Hristodoulou,0.8470969072147844
Pantata007,0.6355997497013349
Paolo Ciuffoletti,0.6320089841432516
Papp Levente,0.5000269357491273
Papp Petra,0.7615149682918531
Pappu Murthy,0.182149147175824
Parham Maghsoodloo,0.6299284946084436
Paris Prestia,0.5322325078000263
Pariston Hill,0.7242913172352111
Patrick Aizpurúa,0.445971526154555
Patrick Perry,0.8323126927044914
Patrik Aalto,0.5829893934021451
Patrik Stevik,0.3961187167196136
Patryk Chylewski,0.6366501762453389
Patryk Cieslak,0.7382665630484351
Patryk Stanisz,0.27053956038018645
Patty Castillo,0.546924230736994
Pau Marin Ferragut,0.24652108034475279
Paul Burke,0.35114044272762207
Paul Cristian Rusan,0.5694491690503996
Paul Makarov,0.17118602296435986
Paul Richter,0.20307014200192328
Paul Rohwer,0.32205181068158967
Paulina Cagara,0.1014550874460876
Paulius Pultinevičius,0.18203268077447238
Paulo Jodorcovsky Werjivker,0.14144692049438679
Pavel Chernomordik,0.32379113978149726
Pavel Eljanov,0.6528784046147237
Pavel Kiselev,0.4313632854532057
Pavel Plotnikov,0.11780655789290903
Pavel Politov,0.24975960000178637
Pavel Ponkratov,0.7972175557394703
Pavel Salman,0.342360977284412
Pavel Skatchkov,0.5613457559250419
Pavel Smirnov,0.33076902937164593
Pavel Tregubov,0.9219323585699243
Pavel-Alexandru Nastore,0.10064836943665649
PavelShkapenko,0.9772688084785497
Pawel Flis,0.44550486662781646
Pawel‚ Dudzinski,0.6297081585371286
Paweł Kowalczyk,0.15574301122941464
Paweł Kukuła,0.22948190725272594
Paweł Sowiński,0.5636513191549553
Pedro Espinosa,0.5273842340323565
Pedro Filipe Rego,0.6916953300751602
Pedro Gil Ferreira Da Silva,0.7138126687127754
Pedro Martinez,0.7282561889206698
Pere Garriga Cazorla,0.3320949753263945
Peter Keller,0.7970337884302843
Peter Lizak,0.8834906050947048
Peter Prohaszka,0.7991231450095505
Peter Roberson,0.3185561771349235
Peter Sadilek,0.6959761257323251
Peter Svidler,0.7030953315226527
Petr Matyukov,0.227080457417398
Petro Golubka,0.5682419817797968
Phileas Mathieu,0.4729098609079584
Philipp Sonnenschein,0.2877691106768788
Phuong Hanh Luong,0.5633280480114091
Piero Mazzilli,0.9078163613666426
Pierre Barbot,0.3406353572919388
Pierre Villegas,0.5270070694567094
Piotr Brodowski,0.4073376914150991
Piotr Brzezina,0.6622815326140623
Piotr Dobrowolski,0.9118094885851786
Piotr Kejna,0.24638882204071932
Piotr Lopusiewicz,0.7773926340643895
Piotr Piesik,0.7071613478906632
Piotrek Mickiewicz,0.5163237360014021
Plamen Stefanov,0.7263576054559631
Polina A Smirnova,0.8855960026480627
Polina Gutkovich,0.28971713193687665
Polina Shuvalova,0.5677604472524252
Pouria Darini,0.9581556703818084
Pouya Idani,0.8889382009368122
Praggnanandhaa Rameshbabu,0.2776124668162814
Pranav Anand,0.0359672048139692
Pranav Senthilkumar,0.2262279141478182
Pranav V,0.15617693814517314
Pranesh M,0.06763995874067878
Praveen Balakrishnan,0.49911461171742405
Prithu Gupta,0.4596468338611466
Priyansh Garg,0.530506850489011
Prraneeth Vuppala,0.5563438533795231
Przemyslaw Koc,0.3252141358351289
Punin Andrii,0.6814882384500469
Qi Pang,0.6133594435233574
Qianyun Gong,0.062008531993793733
Qingyu Yuan,0.6030969695494341
Quiet_Desperation,0.2756212973247154
Quoc Hy Nguyen,0.6866534495240018
RICHARD POLACZEK,0.41258227369886474
Raahul V S,0.5461089308589431
Rachid Schrik,0.5299680708224837
Radmila Kovacevic,0.41923102971948384
Radoslaw Szczepanek,0.2415509752464698
Radosław Dzierżak,0.845667512583969
Rafael Leitao,0.6775275070037229
Rafael Merino García,0.3249236390982948
Rafael Miranda,0.6703505444781613
Rafael Teixeira,0.1680662176390624
Rafael Vahanyan,0.888123765097197
Rafael Ventura dos Santos,0.45054521241472595
Rafail Antoniou,0.633672359771433
Rafal Szyszylo,0.12877714521066524
Rafał Lewandowski,0.39669886929245946
Rafał Tymrakiewicz,0.7330827413753808
Raja Rithvik R,0.6147672502920472
Rakesh Kulkarni,0.5937601850182543
Ralph Federick Tan,0.30436939566885957
Ramil Faizrakhmanov,0.6465899985290449
Ramiro Corona Monraz,0.362760477663601
Ramon Jr. Manon-og,0.17779293883886935
Ramyres Santana Coelho,0.18925406264685446
Randal Ferguson,0.3694267898728831
Ranesh Ratnesan,0.15863461987595118
Ranindu Dilshan Liyanage,0.09191040705448841
Raphael Alonso,0.48495551234986634
Raphael Lagunow,0.5793586742300485
Raphael Mayaud,0.9379446033899743
Raset Ziatdinov,0.24460236664565743
Rashad Zeynalli,0.9234125361263658
Rasmus Skytte,0.5625036648019524
Rasmus Svane,0.9113822684036725
Rastko Svicevic,0.5196425665723144
Ratko Novak,0.42615992317784784
Raunak Sadhwani,0.6973929528282868
Ravan Aliyev,0.6129589594111994
Raven Sturt,0.29949956491020335
Raymond Gao,0.6814303000945663
Raymond Kaufman,0.5755441176783913
Razvan Preotu,0.7806671645463361
Read Samadov,0.4677518648211221
Rebeca Garcia Hernandez,0.41138256348326363
Rebeca Jiménez Fernández,0.14457879272067667
Reem Sherman,0.10007581160146842
Regita Desyari Putri,0.3400317772939364
Reinis Paikens,0.06392348304743267
Remy Rushbrooke,0.7226787484071879
Renato Quintiliano,0.510990743376494
Renato Terry,0.7630193808408844
Rene Humberto Perera Alfonso,0.23198418135342663
Rene' Phillips,0.5910257116027976
Renzo Jhonathan Rengifo Blancas,0.4732298192678962
Reza Mahdavi,0.2352198692931243
Rian Kapriaga,0.4823183121396088
Ribeiro Domingues Ribeiro,0.6603387205523665
Ricardo D Darruda,0.8156092724783134
Ricardo Maruchi Desideri,0.22592251220951196
Richard Bethke,0.16681944068788518
Richard Persson,0.7227600997204732
Richard Pert,0.37019231859250573
Richard Stalmach,0.2152868391895459
Richard Vedder,0.1861443188875201
Richard Yi,0.3216809244207656
Rick Frischmann,0.4804176508320005
Rick GC,0.23567442792025015
Rinat Jumabayev,0.627350974695551
Rishabh Chandrashekhar Gokhale,0.1592049736865031
Robby Kevlishvili,0.22732473715242557
Robert Aloma,0.4584504197712739
Robert Baskin,0.8434644948705158
Robert Díaz Villagrán,0.5174711127135918
Robert Gabriel,0.8901072168148643
Robert Hungaski,0.6782718410115696
Robert Kula,0.1771261355518329
Robert L. Hess,0.3812664087731456
Robert Mcligeyo,0.5522086061843765
Robert Piliposyan,0.4735783030412545
Robert Ramirez,0.2656209285817055
Robert Safin,0.7766721074748266
Robert Sava,0.5945409509780157
Roberto Al Avila Bautista,0.413423577288672
Roberto Carlos Gomez Ledo,0.8672883837441576
Roberto De Abreu,0.485964550625571
Roberto Junio Brito Molina,0.8805444998231957
Roberto Martin del Campo,0.4928914140167862
Robinson Perez,0.584316200933898
Rodion Radzhabov,0.9065409942032412
Rodolfos Stamatiou,0.41607280613623593
Rodrigo Espinoza Villanueva,0.03008722566870924
Rodrigo Mendoza Acuna,0.5062284801917328
Rodrigo Román,0.4981093947500156
Rodrigo Vasquez,0.40216208574753887
Rogerio Paulo Muller Fernandes,0.43482727525557685
Rohan Rajaram,0.23606859416661047
Rohit S,0.2609957097017472
Rohith Krishna,0.025249573303103838
Rohun Trakru,0.7132569571198842
Roman Dehtiarov,0.4528442891614365
Roman Ganzhurov,0.03735192004411218
Roman Gavrilin,0.2742809404489817
Roman Goldin,0.2487634054684261
Roman Jiganchine,0.8948679369679118
Roman Kezin,0.4178144928674767
Roman Komov,0.7372544653795549
Roman Kozelov,0.45693521878825216
Roman Kuzmin,0.276143794452721
Roman Novoselov,0.05501204089068708
Roman Ovetchkin,0.8069286818944115
Roman Pyrih,0.3134369938617998
Roman Shogdzhiev,0.48714461760108996
Roman Shton,0.6034898262878933
Roman Tomaszewski,0.5020547835793897
Roman Yanchenko,0.9017110940871074
Ronaldo Alonso Moreira,0.7223546559756674
Ronan Le Goff,0.4555911854917113
Rosh Jain,0.08813683240902863
Roshan Sethuraman,0.28576146324667273
Roven Vogel,0.7628420128993507
Roza Idrisova,0.8391329852871294
Ruben Akhayan,0.6138982198028617
Ruben Gideon Köllner,0.8061585451258007
Rubens Gazineu,0.522519602921345
Rubén Domingo Núñez,0.21563599700891872
Rudi Olenik Campa,0.09517122071349485
Rudik Makarian,0.7919705669819816
RupeshReddyY,0.24981350027231458
Rushan Bogaudinov,0.6519739976439782
Ruslan Gnechko,0.10791632507028988
Ruslan Kashtanov,0.4763162481186393
Ruslan Kavyev,0.4161229789579197
Ruslan Momunaliev,0.16135575517768036
Rustam Khusnutdinov,0.9006562908474146
Rustam Rustamov,0.9016710386593019
Rustem Gorbenko,0.5996478972267429
Ryan Amburgy,0.7264769967865432
Ryan Hamley,0.16627435497680326
Ryo Chen,0.4375202145705609
Rômulo Cardoso,0.28985508716938135
S R,0.32899960032490394
S.L. Narayanan,0.5024411702870001
SALVA-DALI,0.32279283551642496
SHAPIRO VIKTOR,0.5528272721248297
Saadat Bashirli,0.19286958469373786
Sabir Umarov,0.6083331745098516
Sabrina Vega,0.4069950416356898
Safin Safarullakhan,0.09786503482581604
Sahaj Grover,0.6166487550784572
Sahebali Atanejhad,0.7059467237125847
Sahib Singh,0.4067094054225066
Sahil Tickoo,0.9045802241194199
Sai Krishna G V,0.1798762633164122
Sai Nirupama Kotepalli,0.20498903443218158
Saidakbar Saydaliev,0.24104543803041034
Sakshi Chitlange,0.39032342768783923
Salem AR Saleh,0.43269692877642624
Salomeja Zaksaite,0.494669259593236
Sam Schmakel,0.33543421898303477
Sam Sevian,0.2985719307741135
Sam Shankland,0.9727625751796218
Sambit Panda,0.2975217184727993
Sameer Mujumdar,0.40150758393454034
Sammed Shete,0.18377663939021077
Samuel Fieberg,0.577203893661482
Samuel Jesus P Goncalves,0.836926131738268
Samuel Malka,0.5928267066181907
Samuel Zenelaj,0.7391357782487755
SamuelGhimpu2003,0.4006832358295864
Samvel Ter-Sahakyan,0.8109101623905556
San Thit Lwin,0.435529704195439
Sanan Sjugirov,0.43953348870963715
Sandi Stojanovski,0.8807093944884006
Santiago  Rodriguez,0.5121410749185491
Santiago Avila Pavas,0.4863588657755747
Santiago Guevara,0.12756189863509582
Santiago Quiñones García,0.33210087443772457
Sarah Sima Derlich,0.15579948459700454
Saravana Krishnan P,0.29160707853726137
Sargis Manukyan,0.48477318946692016
Sargis Sargissyan,0.7620299012308855
Sarp Sahin,0.12326573421450222
Sarveshwaran V,0.07499774487037843
Sasvatha A,0.4450883612484864
Satbek Akhmedinov,0.6766378342406466
Sathvik Adiga,0.26174690956829033
Satria Duta Cahaya,0.13909434077965416
Savitha Shri B,0.08810730407030054
Savva Vetokhin,0.26007291143331257
Sayed Javad Alavi,0.6653559182340858
Sean Senft,0.44366434205944805
Sebasti&aacute;n Mar&iacute;n,0.5173533118486353
Sebastian  Zsombor Peczely,0.47413572782599733
Sebastian Bazzano,0.5268648557753027
Sebastian Mihajlov,0.03634922458017135
Sebastian Półtorak,0.562469078576695
Sebastien Azar,0.4089813261364489
Sebastien Maze,0.9193783693235886
Semen Kazmin,0.4122481835680934
Semen Khanin,0.5610293077115507
Semen Mitusov,0.2671618761124086
Semen Novozhilov,0.24500226716723086
