Name,Chaos_Style_Prob
Luiz Araujo,0.7770432051640299
Luka Paichadze,0.9060185047277727
Lukasz Jarmula,0.47227886201622205
Lukasz Swiatlowski,0.8116396762287812
Lázár Mátyássy,0.20018819092316004
MF Pablo Alexander Ruiz Aguilar,0.5423772974002744
MI Marcelo Playa,0.6841421539193732
MIJuanReyesRosa,0.5264924666305917
MN Vinicius Saito,0.7184817625521319
MYMChessAcademy-inactive,0.8578473125021027
Maciej Czopor,0.41664982247094323
Maciej Klekowski,0.9680017598454965
Maciej Sroczyński,0.8047141608989751
Maciej Świcarz,0.7002862496794229
Madara Golsta,0.7418856911460976
Mads Vestby-Ellingsen,0.38904153498924965
Maftuna Bobomurodova,0.7229809008540267
Magnus Carlsen,0.038144656937713836
Mahammad Muradli,0.4329663062934717
Mahdi Gholami Orimi,0.8008418657371322
Mahel Boyer,0.30915980322294406
Mahmoud Alhadad,0.30729157825520426
Mai Narva,0.3821129025811878
Maka Purtseladze,0.2295114577959776
Maksim Chigaev,0.11597050460383591
Maksim Ivannikov,0.8235632530435035
Maksim Tsaruk,0.31792484043476327
Maksim Volkov,0.8282888673610682
Maksim Zhukov,0.5246150663350596
Maksims Golubovskis,0.750424808743694
Maksym Dubnevych,0.7951032752801541
Maksym Goroshkov,0.3514859938378826
Maly Alexey,0.8663201503476688
Malyi Viacheslav,0.21286318700003454
Mamedov Edgar,0.47534332450920835
Mamikon Gharibyan,0.23454285106015296
Manoj Mishra,0.6378804843681862
Manolache Marius,0.4325356342076951
Manuel Petrosyan,0.12879607544723565
Manvel Arakelyan,0.6700704975725136
Marat Denishev,0.4202777479113105
Marat Gilfanov,0.45554403836467455
Marc Balague Camps,0.8966907951340092
Marc LLari,0.41983601449077684
Marc Lonoff,0.5424365346977096
Marc Morgunov,0.2314063973090764
Marcel Beulen,0.09210386129379719
Marcel Petersen,0.20551926731722334
Marcel Winkels,0.7482635774474032
Marcell Szabo,0.41912603031748663
Marcelo Jorquera,0.4587372196986039
Marcelo Villalba,0.7794952366796866
Marcin Krzyżanowski,0.3676807958679763
Marcin Molenda,0.7904496845426965
Marcin Sieciechowicz,0.13743673384202895
Marco Cattaneo,0.4933823618032672
Marco Cordeiro,0.5984850209679194
Marco Dobrikov,0.8882988538183806
Marco Lantini,0.6443221288946122
Marco Materia,0.7705195402134672
Marco Riehle,0.30654043609942533
Marcos Lianes,0.38602096963756144
Marcos Rodriguez Fontecha,0.4518268241417459
Marcos Vinicius Torsani,0.23948380258773225
Marcus Harvey,0.052795228886313585
Marek Karas,0.1589261534964531
Marek Pniaczek,0.7345320296855263
Margarita Fakhretdinova,0.7061526119103899
Margarita Novikova,0.7053347934538219
Margarita Potapova,0.9046674908822105
Margarita Zvereva,0.8486255701427956
Maria Florencia Fernández,0.8056258647320991
Maria Fominykh,0.35559824431469667
Maria Gevorgyan,0.8569271787198552
Maria Larina,0.8798692352788962
Maria Teresa Jimenez Salas,0.4140038010158283
Marianna Grineva,0.8398938544968034
Mariano Ortega Amarelle,0.09240120409382337
Marie Sebag,0.48614339474419516
Mariia Berdnyk,0.9109355008384246
Marina Korneva,0.5803749607823587
Mario Andres Fernández Sánchez,0.277199476698816
Mario Gavilán Díaz,0.9085877050460404
Mario Sibilio,0.4568722889639588
Marius Deuer,0.6776804331516393
Marius Fromm,0.07730702407422371
Mariya Yakimova,0.8382903137556802
Mark Biernacki,0.33891589963454904
Mark Dejmek,0.5318089763126804
Mark Josse,0.5955725754126668
Mark Liubarov,0.19010838529881796
Mark Smirnov,0.16361892234813283
Mark Timmermans,0.4484488599943675
Mark van der Werf,0.5046410156975637
Marko Jelcic,0.3341972761580766
Marko Nenezic,0.7630984881825235
Marko Perestjuk,0.6662963665852901
Marko Srebrnic,0.6058776056081541
Markus Ragger,0.045931007380305505
Marlon Javier La Villa Rivas,0.8817174918517943
Marlon Jodar,0.3113390156609913
Maroun Tomb,0.6822009206097752
Martin Brüdigam,0.8103167472581063
Martin Chlpík,0.4382525515241982
Martin Holten Fiskaaen,0.4695629834221629
Martin Horak,0.2078930682636151
Martin Horcajuelo Rocamora,0.698295823018769
Martin Matthiesen,0.6287267450684775
Martin Mena,0.61057953602089
Martin Portero Rubio,0.5534698640778934
Martyn Kravtsiv,0.29641706295438686
Martyna Starosta,0.9175715507034781
Marvin Guevara,0.8069876547320785
Mary Kiseljova,0.6067932852235661
Marya,0.537073811864278
Maryana Huda,0.4377455669817293
Masruri Rahman,0.2061113172308115
Matan Prilleltensky,0.5499222341504979
Matei-Valeriu Mogirzan,0.5420950033414719
Matensien,0.21457242922616956
Mateu Boci,0.7757990921427541
Mateus Costamilan Tomiello,0.8038231689885903
Mateus Felizardo Viageiro Alice,0.6145379256839858
Mateusz Bartel,0.24077938236117674
Mateusz Brozyna,0.40124615133740243
Matfey Rogov,0.9203615714280146
Matheus Santos,0.7327114354962679
Mathias Womacka,0.30087709494432413
Mathieu Ternault,0.1923992341989321
Mathis Sabatier,0.4250054770228269
Matias Jaque,0.4440684822876683
Matt Herman,0.6816950737628737
Matt Pon,0.6286704995249208
Matt Zavortink,0.35144074906624906
Matthew Guo Diao,0.550299447526075
Matthew O'Brien,0.4771663934030408
Matthew Wadsworth,0.10099803961571238
Matthia Bach,0.495812458504813
Matthias Bluebaum,0.07303813865694422
Matthias Dann,0.299839381173578
Matthias Mattenberger,0.5731072655730254
Matvey Galchenko,0.834183411441783
Matyas Palczert,0.5807144831926347
Matyáš Zeman,0.3863997283097363
Matías Mingo Fernández,0.5736473739344603
Matías Pérez Gormaz,0.36155568050402326
Mauri Lehtosaari,0.15392718157202176
Maurizio Brancaleoni,0.11349697205358837
Max Chen,0.5209060736164338
Max Warmerdam,0.3149505128972261
Maxi Perez,0.6453364108124588
Maxim Gavrilov,0.7809685627350686
Maxim Lugovskoy,0.5836602122908504
Maxim Matlakov,0.7416712993297535
Maxim Novik,0.19779021441658995
Maxim Omariev,0.7673276593796217
Maxim Ventura,0.662124346278415
Maxime Lagarde,0.15216252739015818
Maxime Vachier-Lagrave,0.1350692164693633
Maximilian Mostbauer,0.24550714573682245
Maximiliano Rossi,0.2554209252430747
Maya Porozhnyak,0.5042300931298509
Mayank Chakraborty,0.4203412682838449
Md Bashiq Imrose,0.4052260426248825
Md Jamal Uddin,0.5266608893096105
Medet Dzhaparov,0.3424976799546524
Medina Paz Miguel 1968,0.7633815355799085
Mees van Osch,0.1734988354228503
Megan Althea Paragua,0.4456379398008804
Meilis Annaberdiev,0.27272525280033066
Melih Kaan Can,0.48001243925707227
Melih YURTSEVEN,0.44552218194954935
Melika Mohammadi,0.2622888795057573
Meri Arabidze,0.41496940226204443
Meri Grigoryan,0.35061084897049577
Mert Acikel,0.5622204707582883
Mert Erdoğdu,0.8811341183942389
Michael Buscar,0.5139058198388275
Michael Concio Jr.,0.11531177779216462
Michael Fernandez,0.45097123172010145
Michael Klenburg,0.6415826608576595
Michael Kotyk,0.48153263709859156
Michael Song,0.3252082923711455
Michal Fiedorek,0.7093794014621976
Michal Fudalej,0.7636806161927624
Michal Koziorowicz,0.534428265528903
Michal Mazurkiewicz,0.28371283139683234
Michal Provaznik,0.873160520991173
Michal Redzisz,0.6287085610742542
Michal Tworuszka,0.36656777903509813
Michalina Rudzińska,0.9040903289099615
Michał Bartel,0.7833901391089009
Michał Kopczyński,0.8374799642885493
Michał Walentukiewicz,0.7887049359685058
Michel Alejandro Diaz Perez,0.42895555703601235
Michel Bifulco,0.8450421761376461
Michel Coto,0.50956690968261
Michel Samuel Lopez Abreu,0.6084956570380677
Michel Saucey,0.7088596476325997
"Michelle Catherina, P",0.47783315909039115
Miguel Angel Marino,0.5631476859370261
Miguel Munoz,0.6846261107205669
Miguel Santos Ruiz,0.33105209085834664
Mihael Ankerst,0.8825813914202015
Mihai-Lucian Grunberg,0.24570168015457114
Mihailo Djokic,0.5523091040092002
Mihnea Costachi,0.5396755929306729
Mika Karttunen,0.48485814613686723
Mikayel Manvelyan,0.17018314555498149
Mikayel Mkrtchyan,0.5281899741229875
Mikayel Rostomyan,0.37870408357336083
Mike Hehir,0.28921892526471293
Mike Ivanov,0.25990595013997253
Mike Sailer,0.5107586536543632
Mikelis Vingris,0.7038899646305347
Mikhael Garakov,0.35903781036362975
Mikhail Antipov,0.4539876873061942
Mikhail Bryakin,0.3370910286699943
Mikhail Chernov,0.6622189813787058
Mikhail Demidov,0.0936342292412263
Mikhail Golubev,0.4459803094350221
Mikhail Gusev,0.1914358193462564
Mikhail Kazakov,0.273021836910838
Mikhail Kobalia,0.3891155529011436
Mikhail Pesotskiy,0.2851348540284969
Mikhail V. Kuznetsov,0.4777521709882094
Mikhail Yashmetov,0.35316617310905096
Mikkel Jacobsen,0.5048353587797558
Mikołaj Gbiorczyk,0.7667531374233564
Milad Khodabandeh,0.5764617198331992
Milan Jocev,0.2700543557496198
MillyNeuf,0.43861630908055
Milos Milosevic,0.4935475683781583
Milton Pantzar,0.23007717154166435
Mina Wael Sabry,0.5451718993456118
Miran Oganian,0.7228923481319184
Miras Assylov,0.798766295655683
Miroslav Simonovic,0.40359231247228955
Mirosław Lewicki,0.9205309738664745
Mitch Fishbein,0.06791645413814341
Mitrabha Guha,0.4908200086046029
Miłosz Szpar,0.7234482101726689
Mladen Gajic,0.5098541803451523
Mobina Alinasab,0.5320522275563979
Mohamed Anees M,0.7123883462422274
Mohamed Ezat,0.5475236587857927
Mohamed Haddouche,0.6566007389458929
Mohamed Nouali,0.6691219233229132
Mohamed Salem Yahi,0.7937011820287305
Mohammad Fahad Rahman,0.9346843510009692
Mohammad Mohammadian,0.5496627130950239
Mohammadhossein Shamsi,0.8463795775252525
Mohammed Seder,0.5518934382615189
Mohsen Gabr,0.7830247618651415
Moksh Amit Doshi,0.3475340526630843
Momchil Petkov,0.5207274117063209
Monika Marcińczyk,0.5334441535958434
Moritz Weishäutel,0.2632200168606704
Mostafa Sakhaei,0.4132222988983173
Mounika Akshaya Bommini,0.5389717867924521
Mr. Sai Han Thiha,0.2035489593892795
Mrudul Dehankar,0.7310036591793057
Muhittin Büker,0.659071207859987
Mukhammadali Abdurakhmonov,0.5361249496840081
Mukhammadzokhid Suyarov,0.46862488671772945
Mukhiddin Madaminov,0.38527705783904836
Munkhgal Gombosuren,0.43891024731080597
Murad İbrahimli,0.2623010030809872
Mustafa Yilmaz,0.5612813049930507
Mykhailo Shinkarev,0.6923522685849313
Mykhaylo Kepeshchuk,0.2845460521250751
Mykola Bortnyk,0.2124724007161391
Mykola Korchynskyi,0.9068502157510416
Myroslava Hrabinska,0.48078213056807256
Máté Gyenes,0.7359298510850071
Nad Titus Petre,0.2204936778866237
Nadezhda Antonova,0.7037036587159313
Nadezhda Kostina,0.5256457238461419
Nadya Toncheva,0.5605152855005034
Nafisa Muminova,0.8127882253134648
Nahun Gavarrete,0.5627316767344265
Nail Bashirli,0.8036005822666699
Nameer Issani,0.9192862657755929
Namitbir Singh Walia,0.156177250910484
Narayan Venkatesh,0.8273109944650479
Narek Ghimoyan,0.36571265664745617
Narmin Khalafova,0.9093061644086842
Nasrin Babayeva,0.4432448822463768
Nasyrova Ekaterina,0.6871097457818685
Natalia Zhukova,0.4414529837832153
Natalie Wisniowski,0.6316277400434941
Nataliya Buksa,0.43421904247921717
Nate Solon,0.6084273857965721
Nathaniel Mullodzhanov,0.9137640219580977
Naveen Jain,0.5179825262205859
Nayem haque,0.8282761956747716
Nazar Firman,0.852223641221942
Nebojsa Ristic,0.5436542368810068
Necmettin KORKMAZ,0.4870870203708426
Neeraj Harish,0.5816236418011864
Nemo Zhou,0.7790617570536579
Nesa Modric,0.6975237467899971
Neven Hercegovac,0.33506549275999103
Newansa M Esandi,0.809351936148279
Nguyen Ngoc Truong Son,0.029801572856685728
Nhat Minh To,0.2089638808319763
Nhung Hong Nguyen,0.8116110676376282
Nicholas Figorito,0.3434413082264093
Nicholas Ladan,0.3112212704095846
Niclas Huschenbeth,0.6754107137841293
Nicodim_Cosmin Stepanencu,0.638104620195034
Nicola Altini,0.6731968158640861
Nicolai Maxime Østensen,0.9254168031371158
Nicolas Brunner,0.24995292320462145
Nicolas Cogan,0.45509223613368377
Nicolas De La Colina,0.7686269915347314
Nicolas Perossa,0.45283704639830075
Nicolò Napoli,0.3300797946008247
Nihal Sarin,0.3417221407466598
Nikhil Dixit,0.25293617586876016
Nikita Fedotov,0.68336817139274
Nikita Filindash,0.4473367636448975
Nikita Khoroshev,0.13027850367927662
Nikita Kraiouchkine,0.5301554878691899
Nikita Matinian,0.24701740346843454
Nikita Meshkovs,0.25850682823963983
Nikita Shandrygin,0.44750251080915115
Niklas Schmider,0.44080371628508896
Niklesha Tharushi,0.487409701556066
Nikolai Aliavdin,0.48550035846176964
Nikolai Kabanov,0.23208034893517454
Nikolai Vlassov,0.4109971910695089
Nikolaos Skiadopoulos,0.4746976271524887
Nikolaos Spyropoulos,0.30923531469013704
Nikolas Koutlas,0.6136103598135884
Nikolas Theodorou,0.27623332642512344
Nikolay Kleimenov,0.7805077078054232
Nikolay Maevskiy,0.530472097577724
Nikolay Milchev,0.29332980043741674
Nikolay Pavlov,0.26054412640321317
Nikoloz Petriashvili,0.19975336894133094
Nikolozi Kacharava,0.4252345019983198
Nils Grandelius,0.19145521500490975
Nils Richter,0.4479841916385535
Nima Hosseinzadeh,0.28946253525573706
Nimay Agrawal,0.927745351577643
Nino Batsiashvili,0.4695637297819414
Niranjan Navalgund,0.8206737732604947
Nisha Mohota,0.6929858107005946
Nisim Iliaguev,0.3862390834026206
Nita Lucian,0.5544808193004912
Nitai Leve,0.5850714649241833
Nitin Senthilvel,0.9718380649716497
Nitish Belurkar,0.4382758663062495
Nitish Nathan,0.7666407243266022
Nitzan Steinberg,0.43974617310225816
Noah Thomforde-Toates,0.2993592675914581
Noam Vitenberg,0.7907308179063554
Nodar Lortkipanidze,0.6442307006323745
Nodirbek Abdusattorov,0.41357121143652725
Novak Čabarkapa,0.7832417692053169
Novendra Priasmoro,0.5626573679437297
Noël Studer,0.41037074806573715
Nurai Sovetbekova,0.6327572292447987
Nurgazy Zheenbekov,0.8899953036429362
Nurgyul Salimova,0.60093986929068
Obolenskikh Dmitry,0.05216660904336763
Okan Bulgurlu,0.4422697953119914
Olaf Michalski,0.3539587618462618
Oleg Artemenko,0.5320202879927504
Oleg Badmatsyrenov,0.3443869219290535
Oleg Kozlov,0.5684939710093907
Oleg Papayan,0.17420357847769088
Oleg Rychkov,0.7818127074157051
Oleg Terletsky,0.375838172221521
Oleg Vastrukhin,0.3001325927826583
Oleg Yaksin,0.6573039740648392
OlegKrivonosov,0.04193770772617253
Oleksandr Bortnyk,0.19617826990004184
Oleksandr Kuzhilniy,0.17505435920653065
Oleksandr Matlak,0.6124605083724177
Oleksandr Prokhorov,0.650209235727389
Oleksandr Shymanskyi,0.37753935062138966
Oleksandr Vasynda,0.5411974090292493
Oleksandr Yevchenko,0.5619207564499498
Oleksandr Yurovskykh,0.11016772907603671
Oleksiy Solovchuk,0.3550127761777131
Olexandr Shevchuk,0.35838898645649303
Olexiy Bilych,0.16348620687712603
Olga Artemyeva,0.7554121708338754
Olga Babiy,0.7172617885036361
Olga Badelka,0.7112573127474315
Olga Girya,0.042434021318528414
Olga Karavaeva,0.8998056687840073
Olga Kuznetsova,0.5273569472846963
Olga Matveeva,0.668778506110373
Olga Sikorova,0.7369901548159802
Olga Yushko,0.8504096064808044
Olga Zhuravleva,0.8376169151461849
Oliver Stork,0.7820297104021627
Oliver Wartiovaara,0.19913273750323932
Olzhas Khamzin,0.6109571821651902
Om Kadam,0.8230538147869126
Omar Garcia Blanco,0.6185780943242785
Omer Akkara,0.41664279903413376
Omran Alhosani,0.5525731309453397
Ondrej Toman,0.3484200755117889
Onno Elgersma,0.35405115619362076
Orest Vovk,0.45584693877551014
Ori Kobo,0.4969928097014823
Ori Taichman,0.6034893648825115
Oriol Serra Canals,0.8643554506685864
Ortik Nigmatov,0.5753119629286864
Oscar Ardila,0.7349837937867338
Oscar yosimar Acosta cruz,0.7478847518705061
Oskar Wieczorek,0.2950845467022682
Owen McCoy,0.9662904493131578
PAULO CÉSAR COSTA,0.571617739537855
Pablo Barrionuevo,0.4787171655966226
Pablo Glavina,0.32437515669087413
Pablo Lalanne,0.6987418778433171
Pablo Salinas Herrera,0.9315940632301836
Pablo Zarnicki,0.33777518776971316
Paco Rubio Tent,0.11477985974565463
Padmini Rout,0.5347630013434024
Panagiotis Hristodoulou,0.12619004964407815
Pantata007,0.35188513282938
Paolo Ciuffoletti,0.35899926788131015
Papp Levente,0.5012170114244243
Papp Petra,0.28180671889256337
Pappu Murthy,0.7997570102599337
Parham Maghsoodloo,0.3785729301921789
Paris Prestia,0.4481729967354065
Pariston Hill,0.26687652306836973
Patrick Aizpurúa,0.544546806976551
Patrick Perry,0.14588571927455102
Patrik Aalto,0.43969902397487537
Patrik Stevik,0.5670309613425433
Patryk Chylewski,0.3458610051483183
Patryk Cieslak,0.248129757737432
Patryk Stanisz,0.7076254697852346
Patty Castillo,0.4785809234995922
Pau Marin Ferragut,0.7132957142233742
Paul Burke,0.6553892822311788
Paul Cristian Rusan,0.43993746287620955
Paul Makarov,0.8540889525074832
Paul Richter,0.784162385903201
Paul Rohwer,0.6871601343012201
Paulina Cagara,0.88137630928637
Paulius Pultinevičius,0.8592563672479427
Paulo Jodorcovsky Werjivker,0.8417213460155223
Pavel Chernomordik,0.6504192395505131
Pavel Eljanov,0.31705463830705316
Pavel Kiselev,0.5482634518439606
Pavel Plotnikov,0.8725326388103332
Pavel Politov,0.6893567306858664
Pavel Ponkratov,0.19845955737592466
Pavel Salman,0.6437842501701196
Pavel Skatchkov,0.4393688269429866
Pavel Smirnov,0.6659780996442338
Pavel Tregubov,0.07211788796663754
Pavel-Alexandru Nastore,0.8833036284691005
PavelShkapenko,0.027340356951491875
Pawel Flis,0.5439838995261997
Pawel‚ Dudzinski,0.38211842808916174
Paweł Kowalczyk,0.8443568299772363
Paweł Kukuła,0.7601441394506487
Paweł Sowiński,0.4159258217413334
Pedro Espinosa,0.4739678118954357
Pedro Filipe Rego,0.3185490941601474
Pedro Gil Ferreira Da Silva,0.29394266323424034
Pedro Martinez,0.2563043036838661
Pere Garriga Cazorla,0.6751914209958702
Peter Keller,0.222788378807882
Peter Lizak,0.1188411677450715
Peter Prohaszka,0.2103334683645579
Peter Roberson,0.6991847551372675
Peter Sadilek,0.28814521768879453
Peter Svidler,0.2879268471545221
Petr Matyukov,0.7895965035268445
Petro Golubka,0.4163766466530531
Phileas Mathieu,0.4915833205415576
Philipp Sonnenschein,0.6867573998286145
Phuong Hanh Luong,0.4155789436666395
Piero Mazzilli,0.08753703837874245
Pierre Barbot,0.6677582909870753
Pierre Villegas,0.468607782136272
Piotr Brodowski,0.6192064535289623
Piotr Brzezina,0.3407721962597575
Piotr Dobrowolski,0.10819135501944703
Piotr Kejna,0.7242660219304031
Piotr Lopusiewicz,0.2555681619569147
Piotr Piesik,0.305912394923721
Piotrek Mickiewicz,0.50188708282747
Plamen Stefanov,0.28579464434966234
Polina A Smirnova,0.13894422649798815
Polina Gutkovich,0.7240032907884062
Polina Shuvalova,0.44705898849934045
Pouria Darini,0.04579289515011282
Pouya Idani,0.08482563885636504
Praggnanandhaa Rameshbabu,0.7269612485615944
Pranav Anand,0.9677889084218165
Pranav Senthilkumar,0.7468738671627275
Pranav V,0.8304522730959268
Pranesh M,0.9295358097759013
Praveen Balakrishnan,0.49533935162999726
Prithu Gupta,0.5238501725044116
Priyansh Garg,0.46025109721118473
Prraneeth Vuppala,0.4615354907309637
Przemyslaw Koc,0.6507177216264363
Punin Andrii,0.32648707510890795
Qi Pang,0.40100304286125993
Qianyun Gong,0.9302018864810101
Qingyu Yuan,0.39753418429482396
Quiet_Desperation,0.7159970385020789
Quoc Hy Nguyen,0.3253292064757758
RICHARD POLACZEK,0.5743818021489819
Raahul V S,0.4671184368784245
Rachid Schrik,0.45386483035987774
Radmila Kovacevic,0.5580690476286295
Radoslaw Szczepanek,0.7920697237445612
Radosław Dzierżak,0.1615425979049187
Rafael Leitao,0.3141329202395221
Rafael Merino García,0.6902555345383037
Rafael Miranda,0.34236182093451734
Rafael Teixeira,0.8519636878469523
Rafael Vahanyan,0.11684527220523078
Rafael Ventura dos Santos,0.5254832874287426
Rafail Antoniou,0.3422436407513993
Rafal Szyszylo,0.8830673061298185
Rafał Lewandowski,0.6043658650619739
Rafał Tymrakiewicz,0.2670912747383065
Raja Rithvik R,0.34632428280054856
Rakesh Kulkarni,0.4032657319482203
Ralph Federick Tan,0.6541703882160244
Ramil Faizrakhmanov,0.3334710782635782
Ramiro Corona Monraz,0.6506745000625206
Ramon Jr. Manon-og,0.8270853116105954
Ramyres Santana Coelho,0.7943747486443449
Randal Ferguson,0.6393953845054632
Ranesh Ratnesan,0.8434004704918273
Ranindu Dilshan Liyanage,0.8991629226081959
Raphael Alonso,0.5273388845347886
Raphael Lagunow,0.3988625165426455
Raphael Mayaud,0.08170193271449805
Raset Ziatdinov,0.7284144015207005
Rashad Zeynalli,0.08682604895983476
Rasmus Skytte,0.4541072873686667
Rasmus Svane,0.09177777543916678
Rastko Svicevic,0.4664569400841578
Ratko Novak,0.5630686014421289
Raunak Sadhwani,0.3166864808924275
Ravan Aliyev,0.4060027469155985
Raven Sturt,0.6733614168739396
Raymond Gao,0.329031456947895
Raymond Kaufman,0.41262414325290564
Razvan Preotu,0.21252035668862845
Read Samadov,0.5581029659392251
Rebeca Garcia Hernandez,0.6175331381743814
Rebeca Jiménez Fernández,0.8373294858269332
Reem Sherman,0.8981966553106651
Regita Desyari Putri,0.6470189242755999
Reinis Paikens,0.9310533180455891
Remy Rushbrooke,0.2579657312702004
Renato Quintiliano,0.4699666207167903
Renato Terry,0.22626625783540316
Rene Humberto Perera Alfonso,0.790384544565763
Rene' Phillips,0.4043514472287065
Renzo Jhonathan Rengifo Blancas,0.5011339852096757
Reza Mahdavi,0.7590417881072332
Rian Kapriaga,0.5117550719834945
Ribeiro Domingues Ribeiro,0.32982820997505086
Ricardo D Darruda,0.21483545363564413
Ricardo Maruchi Desideri,0.783908330290001
Richard Bethke,0.8218943792639634
Richard Persson,0.2524620993315497
Richard Pert,0.6240440483940248
Richard Stalmach,0.7757148093917271
Richard Vedder,0.8253818661454732
Richard Yi,0.6329079837158165
Rick Frischmann,0.5123860812690684
Rick GC,0.737209712681356
Rinat Jumabayev,0.3740222171392173
Rishabh Chandrashekhar Gokhale,0.8324957961116303
Robby Kevlishvili,0.7481428241138921
Robert Aloma,0.5290089931040973
Robert Baskin,0.1494872787729921
Robert Díaz Villagrán,0.48615237785599896
Robert Gabriel,0.13400570877266732
Robert Hungaski,0.3273604532102438
Robert Kula,0.800550313110367
Robert L. Hess,0.6192235063689443
Robert Mcligeyo,0.43996914021833183
Robert Piliposyan,0.5173773571373614
Robert Ramirez,0.7217212585654461
Robert Safin,0.24530920201830897
Robert Sava,0.44915190822576817
Roberto Al Avila Bautista,0.5798992994167971
Roberto Carlos Gomez Ledo,0.12784159818343283
Roberto De Abreu,0.5196439152705895
Roberto Junio Brito Molina,0.13158280898177294
Roberto Martin del Campo,0.4901176907156478
Robinson Perez,0.3991030662984792
Rodion Radzhabov,0.09782153575654746
Rodolfos Stamatiou,0.5801697952900832
Rodrigo Espinoza Villanueva,0.9760618402765177
Rodrigo Mendoza Acuna,0.491047370264128
Rodrigo Román,0.4921827965568138
Rodrigo Vasquez,0.6141941031089136
Rogerio Paulo Muller Fernandes,0.5497854713139084
Rohan Rajaram,0.7498450427666834
Rohit S,0.7280306784482218
Rohith Krishna,0.9721075816045625
Rohun Trakru,0.2956743996235736
Roman Dehtiarov,0.531116428720665
Roman Ganzhurov,0.9374197441605666
Roman Gavrilin,0.7302451124760425
Roman Goldin,0.744932673575841
Roman Jiganchine,0.124648083714935
Roman Kezin,0.5910885155365473
Roman Komov,0.26126442408345246
Roman Kozelov,0.5353314848449401
Roman Kuzmin,0.7537862159974924
Roman Novoselov,0.9266990402378393
Roman Ovetchkin,0.17593229791130968
Roman Pyrih,0.679770154006096
Roman Shogdzhiev,0.4969826152087231
Roman Shton,0.38191543562134356
Roman Tomaszewski,0.48963965951183974
Roman Yanchenko,0.11124559322101409
Ronaldo Alonso Moreira,0.2913039289700704
Ronan Le Goff,0.5290480663904441
Rosh Jain,0.9044143280611012
Roshan Sethuraman,0.6933527773651603
Roven Vogel,0.25326799179976145
Roza Idrisova,0.18524954852727613
Ruben Akhayan,0.3949659741071403
Ruben Gideon Köllner,0.21409018264082977
Rubens Gazineu,0.4571446298359801
Rubén Domingo Núñez,0.7800503045979941
Rudi Olenik Campa,0.9073921505929077
Rudik Makarian,0.21612964817345412
RupeshReddyY,0.7514880409644404
Rushan Bogaudinov,0.35100328416744414
Ruslan Gnechko,0.894695419148276
Ruslan Kashtanov,0.4769625563632597
Ruslan Kavyev,0.5938007370736172
Ruslan Momunaliev,0.8518998471598171
Rustam Khusnutdinov,0.08138582459588646
Rustam Rustamov,0.12069994769961753
Rustem Gorbenko,0.40354724343261383
Ryan Amburgy,0.24776899094117127
Ryan Hamley,0.841270709249198
Ryo Chen,0.5385841114708618
Rômulo Cardoso,0.7096808956818524
S R,0.6895466041902654
S.L. Narayanan,0.49250678097355466
SALVA-DALI,0.6823867196649774
SHAPIRO VIKTOR,0.4444178050460478
Saadat Bashirli,0.7881975446480298
Sabir Umarov,0.36945738903825137
Sabrina Vega,0.58317388091804
Safin Safarullakhan,0.917717316570065
Sahaj Grover,0.3719133869870153
Sahebali Atanejhad,0.25583383140054533
Sahib Singh,0.612970537544311
Sahil Tickoo,0.10389644934349862
Sai Krishna G V,0.8172562182282237
Sai Nirupama Kotepalli,0.7961477666001452
Saidakbar Saydaliev,0.7543023691423005
Sakshi Chitlange,0.6092641326657499
Salem AR Saleh,0.5955886017715978
Salomeja Zaksaite,0.4835401768991935
Sam Schmakel,0.6662686213029979
Sam Sevian,0.7303377818909482
Sam Shankland,0.025995781733735242
Sambit Panda,0.6857869604366871
Sameer Mujumdar,0.5934203623331706
Sammed Shete,0.8385144076775555
Samuel Fieberg,0.4314960264362152
Samuel Jesus P Goncalves,0.15776661194581748
Samuel Malka,0.4058050402822536
Samuel Zenelaj,0.2339828154065934
SamuelGhimpu2003,0.5637034228986101
Samvel Ter-Sahakyan,0.1946905595283466
San Thit Lwin,0.5665643172426157
Sanan Sjugirov,0.5766007543442433
Sandi Stojanovski,0.15463606075030745
Santiago  Rodriguez,0.4902540217925659
Santiago Avila Pavas,0.501692448556916
Santiago Guevara,0.8564112678648785
Santiago Quiñones García,0.6561548436450206
Sarah Sima Derlich,0.8584112860251908
Saravana Krishnan P,0.7005764980316606
Sargis Manukyan,0.5166271902653593
Sargis Sargissyan,0.22756750271116472
Sarp Sahin,0.863374465512704
Sarveshwaran V,0.9312802354154884
Sasvatha A,0.5653505941201356
Satbek Akhmedinov,0.35801830576309807
Sathvik Adiga,0.7340591463368121
Satria Duta Cahaya,0.8251400737425673
Savitha Shri B,0.9045475519481088
Savva Vetokhin,0.7417487072355244
Sayed Javad Alavi,0.3169455834121785
Sean Senft,0.5499530796061924
Sebasti&aacute;n Mar&iacute;n,0.47910536255998853
Sebastian  Zsombor Peczely,0.5182575309757477
Sebastian Bazzano,0.4729110075529476
Sebastian Mihajlov,0.9626113076374709
Sebastian Półtorak,0.44285444433333526
Sebastien Azar,0.6130208316937311
Sebastien Maze,0.08409745082141887
Semen Kazmin,0.5886956943368544
Semen Khanin,0.4333572146031618
Semen Mitusov,0.7105906403051877
Semen Novozhilov,0.7730950804759867
Semetey Tologontegin,0.817823406305954
Semyon Puzyrevsky,0.6381677576835945
Senthil Maran,0.14129762822658742
