Name,Structual-Continuity_Style_Prob
Luis Galego,0.2080380247776148
Luis Guillermo Antúnez Soler,0.7593884653818092
Luis Manuel Perez Rodriguez,0.816614296622784
Luis Roque,0.11516094365467681
Luiz Araujo,0.4251392674723304
Luka Paichadze,0.9793674888451326
Lukasz Jarmula,0.2590581125937114
Lukasz Swiatlowski,0.039250708877836236
Lázár Mátyássy,0.47547091898679233
MF Pablo Alexander Ruiz Aguilar,0.6214719447958332
MI Marcelo Playa,0.9588623906624857
MIJuanReyesRosa,0.4524300233375115
MN Vinicius Saito,0.044979967372842176
MYMChessAcademy-inactive,0.397706155663818
Maciej Czopor,0.22832108918307972
Maciej Klekowski,0.20437335757388983
Maciej Sroczyński,0.044017326994345254
Maciej Świcarz,0.209371588100819
Madara Golsta,0.5468346344899834
Mads Vestby-Ellingsen,0.5405478130441964
Maftuna Bobomurodova,0.43288431590518783
Magnus Carlsen,0.32703387012988566
Mahammad Muradli,0.28651636120073726
Mahdi Gholami Orimi,0.11161076124550276
Mahel Boyer,0.813924540073981
Mahmoud Alhadad,0.9671647708492351
Mai Narva,0.5060176985196092
Maka Purtseladze,0.2855323520953969
Maksim Chigaev,0.18713684881827047
Maksim Ivannikov,0.9123771366249617
Maksim Tsaruk,0.7831918621198307
Maksim Volkov,0.29232733869741656
Maksim Zhukov,0.079940992037109
Maksims Golubovskis,0.1141301454892694
Maksym Dubnevych,0.5277461074840694
Maksym Goroshkov,0.9727470884130736
Maly Alexey,0.6930110073470598
Malyi Viacheslav,0.3147099086417341
Mamedov Edgar,0.9831540589515966
Mamikon Gharibyan,0.22437056292293045
Manoj Mishra,0.25909987501017895
Manolache Marius,0.05642817148723896
Manuel Petrosyan,0.7743488421300485
Manvel Arakelyan,0.532338220709965
Marat Denishev,0.24038983054331528
Marat Gilfanov,0.670346221696244
Marc Balague Camps,0.09711863237754395
Marc LLari,0.43697992483878395
Marc Lonoff,0.18564673035599782
Marc Morgunov,0.0793505202889734
Marcel Beulen,0.7029265055630578
Marcel Petersen,0.8467957084808513
Marcel Winkels,0.12633028462297863
Marcell Szabo,0.8792303954973484
Marcelo Jorquera,0.07092096502442363
Marcelo Villalba,0.14608255886820737
Marcin Krzyżanowski,0.7970632057658834
Marcin Molenda,0.190864373627497
Marcin Sieciechowicz,0.32496398745018584
Marco Cattaneo,0.15627456597699174
Marco Cordeiro,0.07008971625887589
Marco Dobrikov,0.1569818920544316
Marco Lantini,0.26516599369480004
Marco Materia,0.34685126192318105
Marco Riehle,0.9539246076995207
Marcos Lianes,0.03589311365314547
Marcos Rodriguez Fontecha,0.20097963764184162
Marcos Vinicius Torsani,0.38742649313151895
Marcus Harvey,0.6379320309469663
Marek Karas,0.1495833255418985
Marek Pniaczek,0.8468077467165323
Margarita Fakhretdinova,0.18281952847442193
Margarita Novikova,0.28272575220459806
Margarita Potapova,0.18222457294781752
Margarita Zvereva,0.5546094440676633
Maria Florencia Fernández,0.0777243232131521
Maria Fominykh,0.06515495894030673
Maria Gevorgyan,0.12912173699388543
Maria Larina,0.0776957431269337
Maria Teresa Jimenez Salas,0.6082073570482297
Marianna Grineva,0.23608444713855534
Mariano Ortega Amarelle,0.5112912689718342
Marie Sebag,0.40898156212432824
Mariia Berdnyk,0.16930783637698613
Marina Korneva,0.2553920073668074
Mario Andres Fernández Sánchez,0.055131315746288836
Mario Gavilán Díaz,0.5655811438434253
Mario Sibilio,0.33739696969696975
Marius Deuer,0.06436877187161438
Marius Fromm,0.48300425798598123
Mariya Yakimova,0.040664317560390774
Mark Biernacki,0.5697552318135195
Mark Dejmek,0.26646055975142846
Mark Josse,0.0527484149285908
Mark Liubarov,0.8023196214114197
Mark Smirnov,0.9497639022881843
Mark Timmermans,0.2268935708258911
Mark van der Werf,0.31889127063363887
Marko Jelcic,0.03909983451436915
Marko Nenezic,0.003935504513189586
Marko Perestjuk,0.2488407696868343
Marko Srebrnic,0.129422067083994
Markus Ragger,0.7595051783459799
Marlon Javier La Villa Rivas,0.35181170016924845
Marlon Jodar,0.7602663194861523
Maroun Tomb,0.14719143205524313
Martin Brüdigam,0.192213855389391
Martin Chlpík,0.26835368520638614
Martin Holten Fiskaaen,0.631931295841413
Martin Horak,0.3603224261054972
Martin Horcajuelo Rocamora,0.031339727752367166
Martin Matthiesen,0.15548969842328803
Martin Mena,0.10345514095158972
Martin Portero Rubio,0.19577176396914323
Martyn Kravtsiv,0.6445326783415166
Martyna Starosta,0.49107878819988543
Marvin Guevara,0.3202740046364114
Mary Kiseljova,0.23219269434875428
Marya,0.227126611240633
Maryana Huda,0.22852379103369164
Masruri Rahman,0.8084884883528272
Matan Prilleltensky,0.4260003616157074
Matei-Valeriu Mogirzan,0.7712230939677566
Matensien,0.13073302133987835
Mateu Boci,0.6712389698987926
Mateus Costamilan Tomiello,0.3873111298157912
Mateus Felizardo Viageiro Alice,0.19658236994410716
Mateusz Bartel,0.06340913129290472
Mateusz Brozyna,0.28342510611646776
Matfey Rogov,0.8461476107945881
Matheus Santos,0.18284034740324248
Mathias Womacka,0.701804643381116
Mathieu Ternault,0.5350321072969114
Mathis Sabatier,0.6699150357732508
Matias Jaque,0.054207895293421536
Matt Herman,0.038643060973455365
Matt Pon,0.07392058120591916
Matt Zavortink,0.6034707834183355
Matthew Guo Diao,0.6313787047793911
Matthew O'Brien,0.28683155534984967
Matthew Wadsworth,0.13298414076533388
Matthia Bach,0.17571785307350382
Matthias Bluebaum,0.9338630288294685
Matthias Dann,0.7204710181658938
Matthias Mattenberger,0.24392966768980967
Matvey Galchenko,0.22602092553870273
Matyas Palczert,0.842916172058937
Matyáš Zeman,0.5641405336719131
Matías Mingo Fernández,0.11937433894732578
Matías Pérez Gormaz,0.320107524510567
Mauri Lehtosaari,0.3318345134215764
Maurizio Brancaleoni,0.43198186182701753
Max Chen,0.7139499119792434
Max Warmerdam,0.4840747830409235
Maxi Perez,0.04042004870763456
Maxim Gavrilov,0.14261754211880795
Maxim Lugovskoy,0.8807690281496134
Maxim Matlakov,0.3670322984325796
Maxim Novik,0.4307492736992448
Maxim Omariev,0.06525758845642345
Maxim Ventura,0.5256890216870793
Maxime Lagarde,0.2194532260310817
Maxime Vachier-Lagrave,0.2082685904363864
Maximilian Mostbauer,0.7053419889211799
Maximiliano Rossi,0.5810162237462826
Maya Porozhnyak,0.18991018871502738
Mayank Chakraborty,0.8896614432244014
Md Bashiq Imrose,0.8662631880883207
Md Jamal Uddin,0.06821343526592948
Medet Dzhaparov,0.5760014245186533
Medina Paz Miguel 1968,0.036958945351194636
Mees van Osch,0.5978012359191417
Megan Althea Paragua,0.834825843820848
Meilis Annaberdiev,0.7256182503530098
Melih Kaan Can,0.25707336975089046
Melih YURTSEVEN,0.11131439116233668
Melika Mohammadi,0.680794161204362
Meri Arabidze,0.1374357244180979
Meri Grigoryan,0.49243730799160207
Mert Acikel,0.30633170108865965
Mert Erdoğdu,0.5977844821998273
Michael Buscar,0.09799249144791251
Michael Concio Jr.,0.25062458299298623
Michael Fernandez,0.1289824995108932
Michael Klenburg,0.02396118295068997
Michael Kotyk,0.11248708760416977
Michael Song,0.196309375975842
Michal Fiedorek,0.4468645898524106
Michal Fudalej,0.0726553133859161
Michal Koziorowicz,0.44408193673111535
Michal Mazurkiewicz,0.1866245742398101
Michal Provaznik,0.04652564624491587
Michal Redzisz,0.19838863869661597
Michal Tworuszka,0.08765488613856279
Michalina Rudzińska,0.5050297820965712
Michał Bartel,0.12040310703599433
Michał Kopczyński,0.5835748546146491
Michał Walentukiewicz,0.046232463865886655
Michel Alejandro Diaz Perez,0.2687416513214617
Michel Bifulco,0.048703379753394525
Michel Coto,0.5608620509850698
Michel Samuel Lopez Abreu,0.2726744900613916
Michel Saucey,0.40488970789050766
"Michelle Catherina, P",0.462129459933327
Miguel Angel Marino,0.3294632354715855
Miguel Munoz,0.3950077240652185
Miguel Santos Ruiz,0.2045245580029862
Mihael Ankerst,0.4386931103116261
Mihai-Lucian Grunberg,0.48480072562151727
Mihailo Djokic,0.4859459755111434
Mihnea Costachi,0.3656453649555019
Mika Karttunen,0.1327159679942517
Mikayel Manvelyan,0.7397987375777382
Mikayel Mkrtchyan,0.43304065012213044
Mikayel Rostomyan,0.30591161412506196
Mike Hehir,0.04710887102695466
Mike Ivanov,0.4219051945215839
Mike Sailer,0.7415787247450413
Mikelis Vingris,0.2989950269046503
Mikhael Garakov,0.5084966601512872
Mikhail Antipov,0.6820223205618962
Mikhail Bryakin,0.21704485364368056
Mikhail Chernov,0.506199234137496
Mikhail Demidov,0.04889329173711779
Mikhail Golubev,0.6924934800761768
Mikhail Gusev,0.5523934332840383
Mikhail Kazakov,0.2332363692060655
Mikhail Kobalia,0.2351233728496906
Mikhail Pesotskiy,0.21195273434313822
Mikhail V. Kuznetsov,0.6833885731965939
Mikhail Yashmetov,0.42158228686392674
Mikkel Jacobsen,0.7001895818285614
Mikołaj Gbiorczyk,0.4257029463676836
Milad Khodabandeh,0.5656920835069019
Milan Jocev,0.44566598922984324
MillyNeuf,0.06411595784430764
Milos Milosevic,0.24556882319186238
Milton Pantzar,0.8146385364913054
Mina Wael Sabry,0.09648777522045318
Miran Oganian,0.9575289559424739
Miras Assylov,0.04328678638709503
Miroslav Simonovic,0.13734215677774925
Mirosław Lewicki,0.10180154574369922
Mitch Fishbein,0.14582711474386825
Mitrabha Guha,0.11684625287962018
Miłosz Szpar,0.5990132758615226
Mladen Gajic,0.4329117628205452
Mobina Alinasab,0.31556427569674267
Mohamed Anees M,0.16190157328894889
Mohamed Ezat,0.4124431076480698
Mohamed Haddouche,0.008486767379662438
Mohamed Nouali,0.6435040125029874
Mohamed Salem Yahi,0.13333656713788034
Mohammad Fahad Rahman,0.407436479109447
Mohammad Mohammadian,0.3898543688124191
Mohammadhossein Shamsi,0.5611041708192739
Mohammed Seder,0.7560978431190478
Mohsen Gabr,0.06069980844791081
Moksh Amit Doshi,0.3576633033995881
Momchil Petkov,0.12211881847907066
Monika Marcińczyk,0.23995504813510982
Moritz Weishäutel,0.977715545641131
Mostafa Sakhaei,0.3573188675231701
Mounika Akshaya Bommini,0.08912302841484082
Mr. Sai Han Thiha,0.2799810792518883
Mrudul Dehankar,0.5813883837090692
Muhittin Büker,0.07989721588656964
Mukhammadali Abdurakhmonov,0.43162206211752424
Mukhammadzokhid Suyarov,0.6649585638515092
Mukhiddin Madaminov,0.48265003658690037
Munkhgal Gombosuren,0.5201048152537988
Murad İbrahimli,0.25646186825874684
Mustafa Yilmaz,0.34900400259349035
Mykhailo Shinkarev,0.1654792486333339
Mykhaylo Kepeshchuk,0.15134075184905565
Mykola Bortnyk,0.9593733875423147
Mykola Korchynskyi,0.8278057752177478
Myroslava Hrabinska,0.3494548622490443
Máté Gyenes,0.6072750988498365
Nad Titus Petre,0.08184208679756563
Nadezhda Antonova,0.047925952886285726
Nadezhda Kostina,0.8060374171015454
Nadya Toncheva,0.31621426401463
Nafisa Muminova,0.20751496731037555
Nahun Gavarrete,0.24427504632679442
Nail Bashirli,0.7088693816167945
Nameer Issani,0.18326250193529317
Namitbir Singh Walia,0.41558138879510664
Narayan Venkatesh,0.08512214808635882
Narek Ghimoyan,0.8574854754984866
Narmin Khalafova,0.06700352662177472
Nasrin Babayeva,0.08954996999729549
Nasyrova Ekaterina,0.20100360276699597
Natalia Zhukova,0.5598507386971585
Natalie Wisniowski,0.47760033293259996
Nataliya Buksa,0.6871882327270733
Nate Solon,0.23969782373666293
Nathaniel Mullodzhanov,0.5064283139037984
Naveen Jain,0.08772177373866638
Nayem haque,0.4689197913747842
Nazar Firman,0.9462583536020963
Nebojsa Ristic,0.1925148344978627
Necmettin KORKMAZ,0.7470468630152773
Neeraj Harish,0.44787631470349243
Nemo Zhou,0.275587207075265
Nesa Modric,0.7170537541662065
Neven Hercegovac,0.29367367375496395
Newansa M Esandi,0.4507785278576645
Nguyen Ngoc Truong Son,0.8239093336644465
Nhat Minh To,0.619203261237368
Nhung Hong Nguyen,0.29492082708478484
Nicholas Figorito,0.19290472997874292
Nicholas Ladan,0.23961498809544474
Niclas Huschenbeth,0.5836538964734849
Nicodim_Cosmin Stepanencu,0.09608373245527202
Nicola Altini,0.8750335273516132
Nicolai Maxime Østensen,0.21013858484257014
Nicolas Brunner,0.11578464301882527
Nicolas Cogan,0.2741006014728611
Nicolas De La Colina,0.04481515203482321
Nicolas Perossa,0.24246055782837656
Nicolò Napoli,0.4553234081686893
Nihal Sarin,0.6760937003765889
Nikhil Dixit,0.6213382312170246
Nikita Fedotov,0.19501507684811464
Nikita Filindash,0.21088157242271524
Nikita Khoroshev,0.12894158979395692
Nikita Kraiouchkine,0.5254848739536444
Nikita Matinian,0.5560992671819054
Nikita Meshkovs,0.44803885688478395
Nikita Shandrygin,0.8806340703066491
Niklas Schmider,0.6660839823389126
Niklesha Tharushi,0.7316068155073114
Nikolai Aliavdin,0.12469297947785962
Nikolai Kabanov,0.4928139136977556
Nikolai Vlassov,0.7479111519979408
Nikolaos Skiadopoulos,0.18331969217383806
Nikolaos Spyropoulos,0.2260338331283612
Nikolas Koutlas,0.15243277381073472
Nikolas Theodorou,0.24703503466177684
Nikolay Kleimenov,0.352689293678674
Nikolay Maevskiy,0.2969567309849865
Nikolay Milchev,0.05311467995946724
Nikolay Pavlov,0.5743801760437341
Nikoloz Petriashvili,0.034406006527568464
Nikolozi Kacharava,0.9326548561792801
Nils Grandelius,0.35844764123571576
Nils Richter,0.1555253656460718
Nima Hosseinzadeh,0.9341733200600851
Nimay Agrawal,0.6557703605074634
Nino Batsiashvili,0.4970980354641502
Niranjan Navalgund,0.5186634423536434
Nisha Mohota,0.23974173091432077
Nisim Iliaguev,0.7240282102765981
Nita Lucian,0.04104771044046791
Nitai Leve,0.9230389276341404
Nitin Senthilvel,0.015262294680850396
Nitish Belurkar,0.8284389153281918
Nitish Nathan,0.39073464908490896
Nitzan Steinberg,0.07145032958238948
Noah Thomforde-Toates,0.5169167140710783
Noam Vitenberg,0.5613045351256322
Nodar Lortkipanidze,0.3651196963251301
Nodirbek Abdusattorov,0.7242749683421656
Novak Čabarkapa,0.4180354214985339
Novendra Priasmoro,0.2335224335852289
Noël Studer,0.1386852629277924
Nurai Sovetbekova,0.2798234301833564
Nurgazy Zheenbekov,0.07487602140608085
Nurgyul Salimova,0.9662852160138768
Obolenskikh Dmitry,0.20994326660348656
Okan Bulgurlu,0.5926422452757638
Olaf Michalski,0.16489410861469683
Oleg Artemenko,0.5676276344256997
Oleg Badmatsyrenov,0.3904183583722795
Oleg Kozlov,0.039191100651758196
Oleg Papayan,0.7254418275127558
Oleg Rychkov,0.5613644836657226
Oleg Terletsky,0.5077644468804399
Oleg Vastrukhin,0.031114724356368372
Oleg Yaksin,0.07240386030738506
OlegKrivonosov,0.41238118728196194
Oleksandr Bortnyk,0.7840990526240235
Oleksandr Kuzhilniy,0.13389205022174594
Oleksandr Matlak,0.08844235485239671
Oleksandr Prokhorov,0.0398264280685672
Oleksandr Shymanskyi,0.4217685722638798
Oleksandr Vasynda,0.4344920242603193
Oleksandr Yevchenko,0.3639758735420057
Oleksandr Yurovskykh,0.6459725933584655
Oleksiy Solovchuk,0.1263223226715588
Olexandr Shevchuk,0.11582596135279563
Olexiy Bilych,0.5913503176684227
Olga Artemyeva,0.47446398271004747
Olga Babiy,0.2570756652823172
Olga Badelka,0.0362401087763715
Olga Girya,0.6623950617700887
Olga Karavaeva,0.23443380889561777
Olga Kuznetsova,0.38028034592492166
Olga Matveeva,0.48135623769313546
Olga Sikorova,0.06130880643981881
Olga Yushko,0.3271432210091503
Olga Zhuravleva,0.3594397355200885
Oliver Stork,0.35373720585578333
Oliver Wartiovaara,0.28190600674488553
Olzhas Khamzin,0.0867484656612301
Om Kadam,0.6166468339823186
Omar Garcia Blanco,0.6689417528860023
Omer Akkara,0.2928872776269962
Omran Alhosani,0.44239405488957734
Ondrej Toman,0.5139833563415184
Onno Elgersma,0.2993140856715075
Orest Vovk,0.5840011326717466
Ori Kobo,0.3306603327317543
Ori Taichman,0.6624948382409167
Oriol Serra Canals,0.3001638757619613
Ortik Nigmatov,0.3143885612622937
Oscar Ardila,0.0844442134938902
Oscar yosimar Acosta cruz,0.04760649776086628
Oskar Wieczorek,0.12069132699836223
Owen McCoy,0.09500680511156646
PAULO CÉSAR COSTA,0.4467316552951125
Pablo Barrionuevo,0.04260531228102036
Pablo Glavina,0.1280658302614021
Pablo Lalanne,0.6996409936687149
Pablo Salinas Herrera,0.2751225343053812
Pablo Zarnicki,0.17176590792735008
Paco Rubio Tent,0.5710995906540034
Padmini Rout,0.1693306112230347
Panagiotis Hristodoulou,0.30340003923587056
Pantata007,0.23943809782596803
Paolo Ciuffoletti,0.6667617255750173
Papp Levente,0.3817676253626616
Papp Petra,0.43030880464890303
Pappu Murthy,0.13891268322010678
Parham Maghsoodloo,0.07495169790156936
Paris Prestia,0.1974935001610692
Pariston Hill,0.6635269496154947
Patrick Aizpurúa,0.0919528515975461
Patrick Perry,0.6310491252694377
Patrik Aalto,0.27760911248756726
Patrik Stevik,0.4190260497916527
Patryk Chylewski,0.2568038213132709
Patryk Cieslak,0.6874525610186806
Patryk Stanisz,0.0638475053888315
Patty Castillo,0.1945124385047343
Pau Marin Ferragut,0.48457223379555214
Paul Burke,0.05764560014779465
Paul Cristian Rusan,0.15065634873735395
Paul Makarov,0.06674510645993335
Paul Richter,0.025674857683233195
Paul Rohwer,0.049991041675352114
Paulina Cagara,0.12357805375421024
Paulius Pultinevičius,0.5685661589951252
Paulo Jodorcovsky Werjivker,0.31835830572504575
Pavel Chernomordik,0.04003846060898213
Pavel Eljanov,0.5379215129034763
Pavel Kiselev,0.1507787565764369
Pavel Plotnikov,0.07294649619084823
Pavel Politov,0.40139377071591353
Pavel Ponkratov,0.12139448761384397
Pavel Salman,0.061962284199974224
Pavel Skatchkov,0.46863316779735076
Pavel Smirnov,0.2915920132750648
Pavel Tregubov,0.6922797937955376
Pavel-Alexandru Nastore,0.1320171402972553
PavelShkapenko,0.9582915181220448
Pawel Flis,0.2698177057638283
Pawel‚ Dudzinski,0.439259776554041
Paweł Kowalczyk,0.6882041793870467
Paweł Kukuła,0.03248954791332206
Paweł Sowiński,0.28987636303284486
Pedro Espinosa,0.567536587782129
Pedro Filipe Rego,0.3060449046681352
Pedro Gil Ferreira Da Silva,0.2968054766025384
Pedro Martinez,0.3304657987090794
Pere Garriga Cazorla,0.0486993225955135
Peter Keller,0.2167130523094984
Peter Lizak,0.6694357282928022
Peter Prohaszka,0.5932774763231472
Peter Roberson,0.3705350892829419
Peter Sadilek,0.17739339544777227
Peter Svidler,0.1843995243532183
Petr Matyukov,0.11803394758662525
Petro Golubka,0.13925187033548936
Phileas Mathieu,0.08840600549087659
Philipp Sonnenschein,0.6768525957671916
Phuong Hanh Luong,0.46145218648321806
Piero Mazzilli,0.24722031339430903
Pierre Barbot,0.3676339888531692
Pierre Villegas,0.6186202486508998
Piotr Brodowski,0.11062460170943995
Piotr Brzezina,0.652926832536623
Piotr Dobrowolski,0.9089088286790613
Piotr Kejna,0.188610016563057
Piotr Lopusiewicz,0.5521884976252853
Piotr Piesik,0.02462468395891664
Piotrek Mickiewicz,0.15392843853429836
Plamen Stefanov,0.5784638462842154
Polina A Smirnova,0.4068599913022942
Polina Gutkovich,0.10600752721696667
Polina Shuvalova,0.5541938629632337
Pouria Darini,0.5406737054236775
Pouya Idani,0.14178303487250438
Praggnanandhaa Rameshbabu,0.017945563744193378
Pranav Anand,0.09915480985665365
Pranav Senthilkumar,0.32875943230911264
Pranav V,0.2063114331254503
Pranesh M,0.4730956164843788
Praveen Balakrishnan,0.8228447501802749
Prithu Gupta,0.40364614069427196
Priyansh Garg,0.5525249828550335
Prraneeth Vuppala,0.8728665255094497
Przemyslaw Koc,0.08709945438495884
Punin Andrii,0.6478801186072136
Qi Pang,0.5133706579590598
Qianyun Gong,0.5412029205993556
Qingyu Yuan,0.6599584468420507
Quiet_Desperation,0.5057534394357434
Quoc Hy Nguyen,0.44174719226395015
RICHARD POLACZEK,0.3683768026831403
Raahul V S,0.14653654522468554
Rachid Schrik,0.14313507360993477
Radmila Kovacevic,0.854747732606007
Radoslaw Szczepanek,0.8017489571110616
Radosław Dzierżak,0.9505765140225769
Rafael Leitao,0.32977071202424507
Rafael Merino García,0.05807280988967519
Rafael Miranda,0.2173447491780684
Rafael Teixeira,0.343596368159587
Rafael Vahanyan,0.30799818508285454
Rafael Ventura dos Santos,0.080232283083994
Rafail Antoniou,0.6381792619925187
Rafal Szyszylo,0.0440701909719074
Rafał Lewandowski,0.7089901338106532
Rafał Tymrakiewicz,0.33744382364879033
Raja Rithvik R,0.3281335709147536
Rakesh Kulkarni,0.5835029557545174
Ralph Federick Tan,0.8572672342918327
Ramil Faizrakhmanov,0.6573262231657143
Ramiro Corona Monraz,0.06316323634566494
Ramon Jr. Manon-og,0.26967140510127646
Ramyres Santana Coelho,0.7347794539837211
Randal Ferguson,0.17523502209662498
Ranesh Ratnesan,0.02893595797397743
Ranindu Dilshan Liyanage,0.5814826117192832
Raphael Alonso,0.09549119452480602
Raphael Lagunow,0.3502075701831905
Raphael Mayaud,0.4135909992413393
Raset Ziatdinov,0.1769636034082316
Rashad Zeynalli,0.6715973854225634
Rasmus Skytte,0.948958242581447
Rasmus Svane,0.649873590443413
Rastko Svicevic,0.19325764273178314
Ratko Novak,0.6489860646592275
Raunak Sadhwani,0.057112995366787024
Ravan Aliyev,0.1911942001691629
Raven Sturt,0.07813695445843491
Raymond Gao,0.16656299237081984
Raymond Kaufman,0.6101313417204751
Razvan Preotu,0.6773787583051718
Read Samadov,0.2921336866633605
Rebeca Garcia Hernandez,0.39226317157737717
Rebeca Jiménez Fernández,0.1577930469537174
Reem Sherman,0.4219842095960599
Regita Desyari Putri,0.17479503020555479
Reinis Paikens,0.08422688537612337
Remy Rushbrooke,0.2899375377780909
Renato Quintiliano,0.4801108821781268
Renato Terry,0.2635523798905258
Rene Humberto Perera Alfonso,0.7453217282552668
Rene' Phillips,0.1922220248583427
Renzo Jhonathan Rengifo Blancas,0.2611674883818872
Reza Mahdavi,0.526375162803937
Rian Kapriaga,0.37296857548891166
Ribeiro Domingues Ribeiro,0.6974888343187795
Ricardo D Darruda,0.15915793973159673
Ricardo Maruchi Desideri,0.09451358529231439
Richard Bethke,0.7461824399422379
Richard Persson,0.21529698449249152
Richard Pert,0.8830401936940037
Richard Stalmach,0.09926680805567685
Richard Vedder,0.08746278918318305
Richard Yi,0.18511137102037206
Rick Frischmann,0.9648095049953753
Rick GC,0.13750064530810668
Rinat Jumabayev,0.1195845162480105
Rishabh Chandrashekhar Gokhale,0.08903092065457603
Robby Kevlishvili,0.5985792584691902
Robert Aloma,0.7061698194922716
Robert Baskin,0.6815673537434891
Robert Díaz Villagrán,0.18110720456342835
Robert Gabriel,0.8133055122720456
Robert Hungaski,0.32342284651766073
Robert Kula,0.2760124785221479
Robert L. Hess,0.13535294679912147
Robert Mcligeyo,0.4571636226796724
Robert Piliposyan,0.5944463039726989
Robert Ramirez,0.14080834553953064
Robert Safin,0.40679367464346355
Robert Sava,0.45597507561853723
Roberto Al Avila Bautista,0.041947675471472726
Roberto Carlos Gomez Ledo,0.1994786889959467
Roberto De Abreu,0.0928749204664237
Roberto Junio Brito Molina,0.7067280401254774
Roberto Martin del Campo,0.5976700369444948
Robinson Perez,0.0502760481287574
Rodion Radzhabov,0.5689600344338996
Rodolfos Stamatiou,0.428837550249094
Rodrigo Espinoza Villanueva,0.15111189699215444
Rodrigo Mendoza Acuna,0.07795238623044828
Rodrigo Román,0.342709817165447
Rodrigo Vasquez,0.16740484859378751
Rogerio Paulo Muller Fernandes,0.10374851723449471
Rohan Rajaram,0.7569513722601002
Rohit S,0.22159885927385736
Rohith Krishna,0.06351066106022948
Rohun Trakru,0.6724002915279728
Roman Dehtiarov,0.37908299594634676
Roman Ganzhurov,0.10335932009178488
Roman Gavrilin,0.32924208572491276
Roman Goldin,0.11510328986534238
Roman Jiganchine,0.6096551961670443
Roman Kezin,0.1553483352113692
Roman Komov,0.5088911168243243
Roman Kozelov,0.5238369270628869
Roman Kuzmin,0.3838169793373293
Roman Novoselov,0.3265796469680534
Roman Ovetchkin,0.0625046236150125
Roman Pyrih,0.35257221479420975
Roman Shogdzhiev,0.78926558048742
Roman Shton,0.6507416981382538
Roman Tomaszewski,0.2748936368943439
Roman Yanchenko,0.8194105084057328
Ronaldo Alonso Moreira,0.11482005164812521
Ronan Le Goff,0.46248134324595647
Rosh Jain,0.3672449674636575
Roshan Sethuraman,0.5732489197624513
Roven Vogel,0.2875701827577569
Roza Idrisova,0.09169109472836659
Ruben Akhayan,0.8578424891058823
Ruben Gideon Köllner,0.043874744824021
Rubens Gazineu,0.5139605784603783
Rubén Domingo Núñez,0.017662610874841292
Rudi Olenik Campa,0.12098028387128083
Rudik Makarian,0.2023295544626343
RupeshReddyY,0.17334713952613814
Rushan Bogaudinov,0.2941333111485943
Ruslan Gnechko,0.37908410544518245
Ruslan Kashtanov,0.133421977343428
Ruslan Kavyev,0.4772928233005057
Ruslan Momunaliev,0.2109479661145004
Rustam Khusnutdinov,0.37439387018259507
Rustam Rustamov,0.7475093658982784
Rustem Gorbenko,0.4896538303074308
Ryan Amburgy,0.6976131550207196
Ryan Hamley,0.3319372535085238
Ryo Chen,0.48109107406555635
Rômulo Cardoso,0.52526294838829
S R,0.09370185359376151
S.L. Narayanan,0.27650835903930404
SALVA-DALI,0.3480739559710063
SHAPIRO VIKTOR,0.09534230609874951
Saadat Bashirli,0.3212054360580367
Sabir Umarov,0.07607220182223984
Sabrina Vega,0.63605345619072
Safin Safarullakhan,0.8182375766460751
Sahaj Grover,0.9341278724032124
Sahebali Atanejhad,0.2732983631835133
Sahib Singh,0.8179650940095214
Sahil Tickoo,0.3239151985604277
Sai Krishna G V,0.3015181819719126
Sai Nirupama Kotepalli,0.07012056351432341
Saidakbar Saydaliev,0.4555686165112801
Sakshi Chitlange,0.3920907976077077
Salem AR Saleh,0.18269125185233762
Salomeja Zaksaite,0.3514265134060766
Sam Schmakel,0.25610881121087414
Sam Sevian,0.732513413441956
Sam Shankland,0.6187287566908426
Sambit Panda,0.4823173452377569
Sameer Mujumdar,0.09371666826336365
Sammed Shete,0.08538600324940677
Samuel Fieberg,0.5324482993861496
Samuel Jesus P Goncalves,0.25118739669206935
Samuel Malka,0.02807318232364882
Samuel Zenelaj,0.8886153028027429
SamuelGhimpu2003,0.5292437584100148
Samvel Ter-Sahakyan,0.43913678694576286
San Thit Lwin,0.44915104824602264
Sanan Sjugirov,0.37227465198706033
Sandi Stojanovski,0.22196829735824436
Santiago  Rodriguez,0.27212165773623453
Santiago Avila Pavas,0.639076540884834
Santiago Guevara,0.29219731514633673
Santiago Quiñones García,0.14626138450805767
Sarah Sima Derlich,0.2969845295568268
Saravana Krishnan P,0.448513463438302
Sargis Manukyan,0.4959972102749012
Sargis Sargissyan,0.4586914730498874
Sarp Sahin,0.45343649694550725
Sarveshwaran V,0.3515080314317755
Sasvatha A,0.44867608888138505
Satbek Akhmedinov,0.7816980122361656
Sathvik Adiga,0.9318189973353043
Satria Duta Cahaya,0.9485328014977302
Savitha Shri B,0.33514497800118376
Savva Vetokhin,0.5009439186916218
Sayed Javad Alavi,0.5917430065647185
Sean Senft,0.056319826080215886
Sebasti&aacute;n Mar&iacute;n,0.39335852947240674
Sebastian  Zsombor Peczely,0.5303754184234549
Sebastian Bazzano,0.24303862079396693
Sebastian Mihajlov,0.4424606520650601
Sebastian Półtorak,0.47913414524579656
Sebastien Azar,0.8962763584816781
Sebastien Maze,0.17350476309934207
Semen Kazmin,0.2825726126613982
Semen Khanin,0.6244681515887681
