Player,Cluster
Slobodan Filipovic,4
Sofia Blokhin,2
Sofia Pogorelskikh,2
Sofiia Hryzlova,2
Soham Kamotra,4
Soltan Muradov,2
Sondre Melaa,4
Soren Bech Hansen,2
Sourath Biswas,2
Sravan Renjith,6
Sreyas Payyappat,6
Sricharan Pullela,4
Srihari L,6
Srihari L R,4
Srinath Narayanan,4
Sriram Krishnakumar,4
Srishti Pandey,4
Srivastan Karthikeyan,2
Stamatis Kourkoulos-Arditis,1
Stanislav Bukreev,4
Stanislav Kovalevsky,2
Stanislav Tsyhanchuk,2
Stanisław Osiecki,2
Stanley Badacsonyi,4
Stanoje Jovic,1
Stefan Eilers,4
Stefan Mladenovic,4
Stefanos Kazantzoglou,4
Stelios Halkias,2
Stepan Osinovsky,2
Stephan Becking,4
Stephen Capp,6
Stephen Willy,6
Steve Harrington,4
Steven Cooklev,6
Steven Javier Rojas Salas,4
Steven Zierk,4
Stöttner Lukas,2
Sujana Lohani,2
Suleyman Suleymanlı,4
Sully McConnell,4
Sultai Chyngyz,4
Sultanbeibarys Dumanuly,4
Sune Berg Hansen,2
Supratit Banerjee,4
Suresh Harsh,4
Susanna Gaboyan,2
Suvradeepta Das,4
Suvrajit Saha,2
Suyog Wagh,3
Sven Tica,2
Svetlana Vifleemskaia,1
Svyatoslav Korneev Leskova,4
Svyatoslav Lisenkov,4
Swara Lakshmi Nair,6
Sweafty,4
Szymon Gumularz,2
Sébastien Bouchet,2
Símon Þórhallsson,3
Sławomir Kurpiewski,4
Sơn Đặng,4
Tabaré Bustelo,2
Tahsin Tajwar Zia,4
Talaibek Osmonbekov,2
Talibov Shiroghlan,2
Tamas Banusz,5
Tamas-Kristof Balla,4
Tamaz Mgeladze,4
Tangi Migot,4
Tanitoluwa Adewumi,3
Tanraj Sohal,4
Tarasova Viktoriya,1
Tarini Goyal,2
Tarun Kanyamarala,2
Tatev Abrahamyan,2
Tatiana Bogumil,2
TatjanaVasilevich,4
Tehni4arce,4
Teimur Toktomushev,1
Tejas Rama,3
Teodora Injac,2
Terry Luo,3
ThaKanielOutis,1
Tharushi T.H.D. Niklesha,2
The_filthy,2
Theo Bressy,4
Theodore Slade,1
Thomas Bauer,4
Thomas Beerdsen,3
Thomas Carroll,5
Thomas Christensen,6
Thomas Decker,5
Thomas Diem,2
Thomas Eggleston,6
Thomas Kahlert,1
Thomas Michalczak,2
Thomas Rendle,2
Thomas Thiel,2
Thore Perske,2
Tiago Batista Oliveira,2
Tiago Carvalho Mangialardo,2
Tiago Cunha Navarro,2
Tigran Mukhutdinov,4
Tigran Nazaretyan,3
Tihomir Yanev,3
Tikhon Popov,4
Tikhonov Viacheslav,4
Tim Grutter,4
Tim Kett,6
Timofey Iljin,4
Timofey Smirnov,2
Timur Gareyev,2
Timur Kocharin,4
Timur Yonal,3
Tobias Kölle,4
Tobias Lang Nilsen,4
Tobias Rizzo,2
Tobias Voege,4
Todd Andrews,4
Todd Bryant,4
Tom Decuigniere,1
Tom O'Gorman,6
Tomas Kraus,2
Tomas Laurusas,1
Tomasz Jaskolka,4
Tomasz Mika,2
Tommi Luukkonen,2
Tomáš Vaněk,4
Tor Fredrik Kaasen,4
Torben Søraas,1
Trisha Kanyamarala,3
Tsvetan Stoyanov,3
Tuan Minh Le,1
Tudor Henry Edward,2
Tuna Özateş,6
Tunahan Makaraci,5
Turkan Mamedjarova,2
Tyhran Ambartsumian,4
Tykhon Cherniaiev,4
Tyler Tanaka,5
Tymon Ochedzan,2
Tymur Keleberda,4
Tyrell Harriott,4
UKR_Master,2
Ufuk Sezen Arat,4
Ugur Doga Yazici,4
Uliana Dudkina,4
Ulises Hernández Bermúdez,6
Ulrich Zimmermann,2
Umid Aslanov,4
Umut Erdem Gündüz,6
Unknown_IM,2
Uurtsaikh Agibileg,1
Uwe Kleibel,2
Vache Hovakimyan,4
Vaclav Finek,4
Vadim Bobkov,1
Vadym Petrovskyi,6
Vahan Nalbandyan,4
Vahap Sanal,4
Vahe Baghdasaryan,6
Vahe Danielyan,5
Vaibhav Raut,4
Vaishali R,6
Valdis Troņenkovs,2
Valentin Dragnev,6
Valentina Golubenko,1
Valentina Gunina,1
Valentyn Hulka,4
Valentyn Prokofiev,2
Valeria Viana,2
Valerie Ruchinskaya,2
Valerio Carnicelli,4
Valeriy Grinev,1
Valery Kazakouski,1
Valery Skatchkov,2
Valiantsin Yezhel,4
Vantika Agrawal,2
Vardan Danielian,1
Varun Krishnan,4
Varuzhan Akobian,1
Vasif Durarbayli,3
Vasil Trickov,1
Vasilii Titarov,1
Vasiliy Korchmar,5
Vasily Volovich,4
Veaceslav Slovineanu,1
Vedant Goswami,2
Vedant Nitin Vekhande,4
Vedant Panesar,4
Velimir Ivic,2
Veronika Minina,1
Veronika Shubenkova,4
Viachaslau Zarubitski,4
Viacheslav Mikhailov,1
Viacheslav Rozhkov,2
Victor Bologan,2
Victor Labussiere,4
Victor Mikhalevski,1
Vidar Grahn,4
Vidit Gujrathi,1
Vignesh N.R,4
Vignir Vatnar Stefansson,4
Vihaan Jammalamadaka,4
Viktor Berezin,2
Viktor Dmitrenko,2
Viktor Ianov,2
Viktor Neustroev,2
Viktor Parfenov,2
Viktor Poddubnyi,2
Viktor Romanchuk,1
Viktor Skliarov,4
Vilka Sipilä,4
Vilmos Balint,2
Vince Gergő Turcsányi,4
Vincent Keymer,1
Vincent Riff,6
Vinicius Tiné Martins,2
Vinzent Spitzl,4
Visakh NR,1
Vitaliy Bernadskiy,1
Vitaliy Garbuz,3
Vitaly Rodchenkov,2
Vitaly Teterev,2
Vitor Ferreira,4
Vitorio Chemin,2
Vittorio Cinà,2
Vitus Bondo Medhus,4
Vivaan Vishal Shah,6
Vjacheslav Weetik,1
Vlad Lymar,5
Vlada Sviridova,4
Vladimir Belous,1
Vladimir Bugayev,2
Vladimir Burmakin,1
Vladimir Bychkov,2
Vladimir Chernikov,2
Vladimir Damjanovic,5
Vladimir Demin,6
Vladimir Dobrov,5
Vladimir Fedoseev,1
Vladimir Grabinsky,2
Vladimir Hamitevici,2
Vladimir Mikhailovsky,3
Vladimir Sakun,4
Vladimir Seliverstov,2
Vladimir Zakhartsov,4
Vladimir Zemerov,4
VladimirKramnik,1
Vladimír Bochnička,2
Vladislav Artemiev,1
Vladislav Efremov,2
Vladislav Gontcharov,1
Vladislav Kovalev,1
Vladislav Voitovich,4
Vladyslav Baziuk,3
Vladyslav Sydoryka,1
Vo Quoc Bao Tran,2
Vojislav Milanovic,4
Vojtěch Plát,6
Volen Dyulgerov,6
Volkan Yirik,2
Volodar Murzin,2
Volodya Torosyan,4
Volodymyr Onyshchuk,2
Volodymyr Vetoshko,1
Volodymyr Vusatiuk,4
Volodymyr Yaniuk,4
Vsevolod Ovchinnikov,2
Vsevolod Rytenko,4
Vugar Manafov,4
Vugar Rasulov,3
Vuk Damjanovic,4
Vuk Djordjevic,4
Wagner Guimarães,2
Walter Cuevas Araya,4
Wanderlei Lukachewski Junior,4
Ward Al-Tarboush,4
Wellington Albuquerque Jr.,3
Wesley So,5
Wiktoria Śmietańska,2
Wilfredo Sariego Figueredo,2
Willi Skibbe,2
William Alfaro Caracas,4
William Coe,2
William Ferreira Da Cruz,4
William Graif,6
William Hernandez Gonzalez,2
William Olsson,2
Wilson Morales,1
Witold Klepek,1
Wladimir Zampronha,2
Wojciech Przybylski,4
Wojciech Śmieszek,4
WonderChampion,4
Wouter Terlouw,4
Xavier Martinez Pla,2
Xeniya Balabayeva,2
Xiaobing Gu,2
Xu Yi,6
Yaacov Norowitz,4
Yagiz Kaan Erdogmus,6
Yago Labussiere,4
Yahli Sokolovsky,3
Yair Parkhov,2
"Yang, Kaiqi",3
Yaroslav Demchenko,3
Yaroslav Remizov,3
Yaroslav Shevchenko,2
Yasin Emrah Yagiz,5
Yelfry Torres,2
Yelyzaveta Hrebenshchykova,3
Yevhenii Yelisieiev,4
Yichen Han,6
Yidong Chen,2
Yilin Li,2
Yinn Long Wong,4
Yoav Milikow,3
Yoel Estarling Polanco Nunez,2
Yotam Shohat,6
Yovann Gatineau,3
Yudel Romero Arzuaga,3
Yulia Efremova,4
Yuliia Osmak,2
Yuniesky Quesada,2
Yuri Kozin,2
Yuri Zhizmer,4
Yurii Khodko,4
Yuriy Dovzik,2
Yuriy Kuzubov,4
Yvain Bruned,4
ZAHAR HILKEVICH,1
Zacarias M Ruben D,2
Zachary Calderon,4
Zachary Liu,5
Zachary Tanenbaum,6
Zahar Efimenko,2
Zala Urh,3
Zane Nasir,4
Zarikovs1999,2
Zarina Nurgaliyeva,3
Zarina Shafigullina,2
Zaur Mammadov,6
Zaur Tekeyev,6
Zbigniew Pakleza,2
Zeinep Sultanbek,2
Zhamsaran Tsydypov,2
Zhanibek Amanov,6
Zhaoqi Liu,2
Zhongyi Tan,1
Zlatko Lisjak,2
Zmiyevik2200,4
Zoey Tang,4
Zoran Velickovic,1
Zou Chen,4
Zozek Salah Mohammed Mohammed,2
Zsigmond Szajbely,6
Zsoka Gaal,4
Zsolt Korpics,4
Zurab Javakhadze,2
Zurab Tqebuchava,2
Zviad Izoria,1
abelmat,2
anon102030,2
anon219,1
anon481216,1
anon569,2
anon6121824,4
anushurvan graf,2
asghar golizadeh,6
bait_or_mate,1
barte bongo,2
boris abrashkin,2
bratkoo,2
broskolis,4
buddika amarasinghe,2
c_r_e_e_p_e_r,4
champ2005,1
edison ruge,4
elamier fathy,2
esapunov,4
freshfoodcompany,4
goofypenguin96,4
hermionegrangermagic,4
infinitegiantkiller,4
kamran SHIRAZI,4
khoipham,6
kirillshevchenko,4
londonkid,4
malakismayil,6
mapleaff,3
mattcolins2025,4
mauro vargas,2
moshe katzir,2
natelleka,6
paradise10,4
parintele_chess,2
patzer-reloaded,1
pawel jaracz,5
realmadridtv,4
samarth Rao 1664 Leavud Rating,3
sau6on,2
scandalgod,1
shakked tifferet,4
sofiko tereladze,6
starplatinum2030,5
thechesscorner 64,4
thisunaa,4
vesal hamedi nia,1
winniethepooh04,2
x-0147207515,6
x-0618534659,4
x-3704738925,2
x-3738459472,4
x-5963514717,1
x-8127726737,2
x-9960558865,4
yaguigor,4
zbigniew wieczorek,2
Ágoston Juhász,5
Álvaro Valdés,2
Ömer Faruk Özer,2
İlhan Serhat Salman,4
Łukasz Licznerski,4
Štěpán Hrbek,4
Аrtеm Odеgоv,4
Азат Габдрахманов,2
Александр Брюхович,2
Алексей Мокшанов,2
Андрей Хромкин,2
Артём Синявский,4
Валерий Свиридов,4
Варвара Полякова,4
Владимир Матвеев,2
Володимир Михальський,3
Гор Глиджян,4
Григорий Гусаров,4
Гульдона Каримова,4
Гурвич Виталий,4
Даниил Постников,2
Данил Найдин,6
Денис Денисенко,4
Димитрий Король,2
Евгений Бурмакин,2
Екатерина Кабанова,2
Игорь Князев,4
Илья Дерябин,2
Илья Чеклецов,2
Максим Матюнин,4
Максим Щекачихин,1
Маргарита Филиппова,6
Матфей,4
Матфей Юрасов,6
Микола Боднар,4
Михаил Экдышман,4
Наталья Зайнуллина,2
Нечитайло Нікіта,1
Никита Довбня,2
Никита Майоров,2
Николай Гриценко,4
Николай Оглоблин,4
Николай Хныкин,2
Олег Губанов,2
Олег Кислов,6
Павел Торопов,6
Рамиль Садыков,1
Рамиль Хасангатин,4
Руслан Габдушев,2
Руслан Пахомов,2
Сергей Ярый,4
Соловьев Александр,2
Спартак Высочин,6
Феликс Тульчинский,4
Шубин Кирилл,2
Эдуардо Гербелли Нето,6
Эмир Шаршенбеков,4
Яков Гинзбург,4
Ян Дьомін,4
אהרן בגראטיוני,2
