Name,Forcing_Style_Prob,Forcing_Style_Score
Jiner Zhu,0.9223990635320007,0.8868
Joa Max Bornholdt,0.33836318204319793,0.1751
Joachim Mouhamad,0.386946222395729,0.2122
Joakim Nilsson,0.2383181595188352,0.1009
Joao Avalos,0.8631866251332715,0.7722
Joao Batista Dias,0.9001304439536462,0.8401
Joaquin Fiorito,0.7282596810517544,0.5737
Joaquin Rodrigo Jimenez,0.782289507260759,0.6494
Joey Grochal,0.8401200482482938,0.7373
Johan-Sebastian Christiansen,0.4100122429859687,0.233
Johann Hjartarson,0.935198693219536,0.9098
John Bartholomew,0.2807993648816024,0.1347
John Curtis,0.7451118685265148,0.5981
John Funderburg,0.7636872439197331,0.6212
John Merriman,0.8749094947242877,0.7929
John S. White,0.46752487257591613,0.2779
Johnathan Bakalchuk,0.6335412756871197,0.4497
Jonah Willow,0.8222710997773263,0.7106
Jonas Bjerre,0.734351685935277,0.5814
Jonas Eilenberg,0.3914208559162245,0.2163
Jonas Gallasch,0.4937947941816619,0.2987
Jonas Wyss,0.10027749098939225,0.0393
Jonathan Blackburn,0.8918411974191486,0.8237
Jonathan Dourérassou,0.307524741714703,0.1503
Jonathan Hrach,0.9473493086312686,0.9388
Jonathan Pein,0.5735502061780569,0.3803
Jonathan Subervi,0.6732698976402228,0.5002
Jonathan Yedidia,0.9253412710128559,0.8905
Jonny Cueto,0.9082963516270123,0.8568
Jorden Van Foreest,0.4838926702815883,0.292
Jorge Carlos Antonio,0.9198752554662079,0.8809
Jorge Soto Vega,0.6620471600237795,0.485
Jose A. Hernandez Izquierdo,0.3912581824340716,0.216
Jose Antonio Garrido Diaz,0.7140606521679966,0.5529
Jose Antonio Herrera Reyes,0.9471158412774294,0.938
Jose Camacho Collados,0.6763639714955466,0.5046
Jose Esteban Marin Masis,0.7158593408768251,0.5555
Jose Felix Calvo Gonzalez,0.15753506389561234,0.0612
Jose Fernando Cuenca,0.9648256280012028,0.974
Jose Gabriel Cardoso,0.5593385759614822,0.367
Jose Garcia Molina,0.8440567337962538,0.744
Jose Guilherme Barria Santos,0.9115768709143846,0.8616
Jose Javier Gonzalez Castillo,0.6044438821513888,0.4189
Jose Martinez,0.8569338617447544,0.764
Jose Rafael Gascon,0.6160825796915067,0.4319
Josefine Heinemann,0.465601078066611,0.2757
Josep Lacasa Diaz,0.665206969084377,0.4891
Josep Ruscalleda,0.9694578804232652,0.984
Joseph Bellissimo,0.29511548262103815,0.1406
Joseph Girel,0.418085224426231,0.2386
Joseph Levine,0.33899751562733516,0.1766
Joseph Zeltsan,0.38691537937765563,0.2119
Joshua Colas,0.3364231180165495,0.1744
Josue Araujo Sanchez,0.969396203631457,0.9833
José Carlos Ibarra Jerez,0.5777302374267255,0.3863
José Francisco Veiga,0.7819780695159498,0.6486
José Remolar,0.8090739248508456,0.692
José Renato Ruiz Maranhão,0.6198190254419222,0.4364
Jovana Srdanovic,0.9010208416161379,0.8427
Joy Romany,0.9219566314077557,0.8857
JozefKneht,0.7051081040126463,0.5414
Juan Alberto Gomez Aguirre,0.48674032790247956,0.2946
Juan Antonio Urbina Perez,0.5381494002905675,0.3432
Juan Carlos Mesa Cruz,0.7194111289891274,0.5607
Juan Carlos Ricaurte Lopez,0.28391199538784456,0.1365
Juan Cruz Arias,0.7527139198698718,0.6082
Juan David Becerra Morales,0.5212787224677294,0.3299
Juan David Lopez Perdomo,0.7128697290225273,0.5492
Juan Fernando Aguilar Novoa,0.7864509471024681,0.6579
Juan Manuel Aranda,0.9173521932474348,0.8757
Juan Manuel Garcia Almaguer,0.6641739089125822,0.4887
Juan Pablo Demaría,0.6616722636270245,0.4842
Juan Rottenwohrer Suarez,0.8251454285787952,0.7147
Juan Sebastian,0.9039788900592267,0.849
Juan Sebastian Melian,0.7704350210755732,0.6315
Judah Nathan Levitan,0.5076145147939572,0.3128
Jude Shearsby,0.5391991141218279,0.3443
Jules Moussard,0.46684503010667305,0.2772
Julia Elizabeth Sloan,0.950199073845333,0.9458
Julia Tsukerman,0.6319620005524719,0.4486
Julian Antonio Rojas Alarcon,0.9334759046908261,0.9061
Julian Colville,0.035382114365486494,0.0111
Julian Estrada,0.3549218554740441,0.1881
Julien Dubreuil,0.24465582152666307,0.1054
Julio Antonio Hernando Rodrigo,0.49764444141876235,0.302
Julio Cesar Diaz Rosas,0.5996521376592181,0.413
Jun Ying Tan,0.46949822352571313,0.279
Jun Zhao,0.5761356254426822,0.3833
Jung Min Seo,0.8175700038966331,0.7058
Junior Tay,0.5397666141028963,0.3451
Justin Blackman,0.9310319294926087,0.902
Justin Chen,0.5626065566417675,0.3703
Justin Liang,0.9066973234197071,0.8538
Justin Sarkar,0.7370891733464557,0.5852
Justin Storm,0.9874690957559128,1.0
Justo Reinaldo Chemin,0.5285282291819742,0.3351
Jéssica Trindade Hubner,0.7475663565520491,0.6019
József Mátyás Herpai,0.32265925110942006,0.1622
K Priyanka,0.8779076650859027,0.7967
Kaan Kucuksari,0.40477540739504453,0.2267
Kaan Ozcan,0.8022455212509403,0.6805
Kacper Drozdowski,0.2804931136950739,0.1343
Kacper Karwowski,0.5475985157264812,0.3525
Kacper Piorun,0.6578371594401371,0.4787
Kacper Polok,0.8274250951892175,0.7187
Kacper Tomaszewski,0.2732649786107274,0.1288
Kacper Ugorek,0.9065585026757276,0.8534
Kadir Soria Delgado,0.7117374454124834,0.5481
Kaganskiy Gleb,0.22404395046387032,0.092
Kaiser Luiz Mafra,0.8414320517842271,0.7391
Kaivalya Sandip Nagare,0.0168286610465953,0.0026
Kalyani Sirin,0.1977424554549963,0.0816
Kamal Aghasiyev,0.6443767281516296,0.4642
Kamil Warchoł,0.687696814298742,0.5199
Kanishka Bhatia,0.6172407412215487,0.4341
Karina Ambartsumova,0.6699278100591366,0.4972
Karina Ivanova,0.31807309401275624,0.1581
Karl Bowden,0.1486719221964231,0.0575
Karl-Emil Elmer Nielsen-Refs,0.7840088914727417,0.6538
Karol Kucza,0.09804998447709687,0.0386
Karsten Hansch,0.33512354146172063,0.1725
Karsten Schulz,0.9264103736509288,0.8939
Karsten Schuster,0.6426665863071871,0.462
Karthik Rajaa,0.7221695367464546,0.5659
Karthikeyan Murali,0.7160063884935155,0.5558
Kashish Jain,0.6980341868559444,0.531
Kaspar Kappeler,0.8512593713620487,0.7521
Katarzyna Dwilewicz,0.8004730846379271,0.6779
Kateryna Lagno,0.2634531421819454,0.1224
Katharina Reinecke,0.5026216867931745,0.308
Kaua Marques Silva,0.6865599479933404,0.5184
Kavyev_Ruslan,0.8568578944909445,0.7636
Kayden Troff,0.13254240513152316,0.0523
Kazybek Nogerbek,0.7010596774569612,0.5354
Keaton Kiewra,0.6369429467501683,0.4545
Keith Jeffrey Khumalo,0.9396495580600787,0.9217
Kelsey Liu,0.7628385701489793,0.6186
Kelvin Sánchez,0.8086099049906214,0.6909
Kemal Bashirov,0.6452161424342087,0.4649
Kemel Antonio Gallo García,0.6048953115328037,0.4193
Ken Arnold,0.26181383040646033,0.1217
Kerem Tinmaz,0.696111310188545,0.5291
Kerry Stead,0.9278299978199434,0.8957
Ketevan Arakhamia-Grant,0.8928030969920128,0.8267
Keti Tsatsalashvili,0.7004652967748435,0.5343
Kevin Bordi,0.3064346283845067,0.1484
Kevin Chor,0.7389411365065742,0.59
Kevin Cupid,0.6513851646819893,0.4727
Kevin Davidson,0.903391721401379,0.8475
Kevin George,0.3592834617539339,0.1904
Kevin Joel Cori Quispe,0.6521904592539104,0.4742
Kevin Noboa Silva,0.5363875512051653,0.3417
Kevin Yang,0.917765177711378,0.8776
Khagan Ahmad,0.07348705448835653,0.0293
Khumoyun Begmuratov,0.7145907960360824,0.5536
Kiborg95,0.9219907018986868,0.8861
Kim Sergey,0.9313019333893203,0.9028
Kim Yew Chan,0.7199575249622806,0.5622
Kingsman132,0.44874679775221227,0.262
Kiren Vivek Nasta,0.2566339519709126,0.1161
Kirill Alekseenko,0.35001634240970325,0.1848
Kirill Klukin,0.5756560103743148,0.3822
Kirill Kotlyar,0.6052455866643803,0.42
Kirill Kozionov,0.9381632320764048,0.9176
Kirill Kuderinov,0.4951607150793228,0.3006
Kirk Ghazarian,0.860552278151704,0.7677
Kjell Petersson,0.9342946185732866,0.9083
Klementy Sychev,0.22098104366009158,0.0917
Klendi Zeneli,0.2567036861112211,0.1165
Kler Çaku,0.3310747962966487,0.1692
Klára Kovács,0.936043333599158,0.9128
Koen Leenhouts,0.053836745922633246,0.0204
Komal Kishore Pothuri,0.3771829425781479,0.203
Konstantin Bazarov,0.684570871192484,0.5158
Konstantin Begunov,0.8373430555747339,0.7332
Konstantin Borsuk,0.9421582918744393,0.9269
Konstantin Egorov,0.7072141942109851,0.5432
Konstantin Garagulya,0.6145566296953653,0.4301
Konstantin Loy,0.5878661905331066,0.4007
Konstantin Popov,0.5112918333825517,0.3169
Konstantinos Markidis,0.5061583613148445,0.3106
Konstnatin Andreev,0.443626269352969,0.2542
Koorosh Bahmani,0.4746731254553331,0.2835
Koosha Jaferian,0.18139906922057245,0.072
Korun Gulamirian,0.9229329455539608,0.8876
Kosma Pacan-Milej,0.6163594412030836,0.4323
Kostya Kavutskiy,0.9124147660818714,0.8631
Krikor Sevag Mekhitarian,0.7692046680535609,0.6293
Krishna Nathan,0.6417719471634533,0.4609
Kriti Patel,0.5710990203525808,0.3785
Krzysztof Budrewicz,0.9615189774460987,0.9688
Krzysztof Jakubowski,0.8656382852671716,0.7748
Kshatriya Vekhande,0.4044647696720037,0.2252
Kuzmicz Krystian,0.8942970547693889,0.8289
LUIS MIGUEL FLORESVILLAR,0.574449645429844,0.3811
Ladislav Langner,0.2588070201240623,0.118
Lagmantr,0.10386797181510825,0.0408
Lakshmi C,0.9515965129905556,0.9506
Lala Huseynova,0.2502929501589215,0.1095
Lamine Brahami,0.8722952494003717,0.7878
Lars Andreassen,0.38980282560781215,0.2152
Laura Viñolas,0.34933739455589297,0.184
Laurin Jahnz,0.23463295346334814,0.0983
Lawrence Trent,0.7161394442748255,0.5562
Lazaro Lorenzo De La Riva,0.8007855723318169,0.679
Le Thao Nguyen Pham,0.7457081786397712,0.5993
Leancy Beatriz Fernandez Bustamante,0.46991549999359206,0.2798
Leandro Formes De Arruda,0.30738200466246535,0.1499
Leandro Jiménez,0.8370591700236798,0.7321
Leandro Krysa,0.4507533524455639,0.2627
Lefong Hua,0.9248833492673867,0.8898
Leinier Dominguez Perez,0.32057134798877285,0.1603
Lenaerts Lennert,0.6926947627220127,0.5265
Lenin Guerra Tulcan,0.8401492742018029,0.7377
Lenka Ptacnikova,0.848169709801598,0.7488
Lennis Martinez Ramirez,0.6296655654651306,0.4468
Leo Crevatin,0.5160283063157473,0.3224
Leo Valle Luis,0.5312708245836825,0.3388
Leon Livaic,0.673452192869898,0.5017
Leon Luke Mendonca,0.959274173396268,0.9651
Leon Mazi,0.8780503915155842,0.797
Leonardo Duarte,0.6200350985149921,0.4367
Leonardo Tristan,0.03534258887782231,0.0108
Leonardo Valdés,0.9342583434042228,0.908
Leonardo Vincenti,0.475012306812957,0.2842
Leonid Guerb,0.8537415896666983,0.7562
Leonid Nozdrachev,0.2344133378828542,0.098
Leonid Sokolin,0.6383123778178119,0.4568
Leonid Starozhilov,0.7724875051000151,0.6349
Leslie Carolin Torres Hernandez,0.8371275429683159,0.7325
Lev Zverev,0.2691754241615934,0.1254
Levan Pantsulaia,0.940476040761963,0.9236
Levente Miszler,0.8893900384018197,0.8171
Levon Aronian,0.8615270106086917,0.7696
Levy Rozman,0.5731862000349031,0.38
Lewis Martin,0.32186101685843616,0.1614
Liam Baruch,0.3143982690379409,0.1547
Liam Putnam,0.10447736215096795,0.0412
Lianet Diaz Garcia,0.9693146502799028,0.9829
Licael Ticona,0.42592745062965287,0.2438
Liem Le,0.8099092949269142,0.6946
Lile Koridze,0.7598094046380377,0.6134
Lilia Fuentes,0.7347139601739611,0.5818
Lilit Mkrtchian,0.8765372958959334,0.7955
Lily Jeanette Duarte Cramer,0.6445799100798391,0.4646
Linus Olsson,0.9710732336733638,0.9863
Linxi Zhu,0.42602506070911694,0.2445
Liwia Jarocka,0.7847425163280799,0.6553
Liya Kurmangaliyeva,0.8971525660192755,0.833
Loay Sameer,0.8438863636363637,0.7429
Logan Clark Shafer,0.19533417800121025,0.0801
Logman Guliev,0.7738836602494936,0.6367
Loic Travadon,0.8083282200303179,0.6905
Looi Xin Hao,0.6292230682071231,0.4464
Lorenzo Perea Fruet,0.8606556148653695,0.7685
Loris Tavernier,0.18960852596339586,0.0757
Lovro Novosel,0.9475275519364826,0.9391
Lubov Markelova,0.8087138180753388,0.6913
Luca Albertini,0.7386513491631459,0.5889
Luca Ernst,0.8427767270077752,0.7414
Luca Moroni Jr,0.4994259277629977,0.305
Luca Silva,0.6142063988939814,0.4297
Luca Suvorov,0.9213108169413882,0.8846
Lucas Aguiar Cunha,0.6927853309798445,0.5269
Lucas Aparecido Oliveira Dos Santos,0.9847239895612049,0.9985
Lucas Cumpe,0.12875537832947398,0.0505
Lucas DI NICOLANTONIO,0.7378245394885239,0.5866
Lucas Do Valle Cardoso,0.10950231358292088,0.043
Lucas Foerster-Yialamas,0.5473229210330113,0.3514
Lucas Liascovich,0.08467517074254119,0.0338
Lucas Pereira Mendes Da Silva,0.2528216050096058,0.1124
Lucas Ranaldi,0.6073679895161156,0.423
Luciano Justi Antunes,0.9493766857800885,0.9436
Lucius Melillo,0.5190900852605449,0.3265
Ludvig Carlsson,0.21233680906630661,0.0898
Luis David Jimenez Almeida,0.9629107032812764,0.9707
Luis Eduardo Ballester Llagaria,0.38289039581174145,0.2082
Luis Enrique Valle Maytin,0.47720580049889527,0.2865
Luis Eusebio Oro,0.7659516203474521,0.6249
Luis Fernández Siles,0.9171164231476521,0.875
Luis Galego,0.7879938919023515,0.6609
Luis Guillermo Antúnez Soler,0.2288013186567553,0.0939
Luis Manuel Perez Rodriguez,0.19558577896139523,0.0805
Luis Roque,0.8884958378362999,0.8163
Luiz Araujo,0.5820686238244734,0.3929
Luka Paichadze,0.030150787735192038,0.0078
Lukasz Jarmula,0.7662606219274412,0.6252
Lukasz Swiatlowski,0.9508192135567677,0.9481
Lázár Mátyássy,0.498638025445573,0.3032
MF Pablo Alexander Ruiz Aguilar,0.38361342851065483,0.2093
MI Marcelo Playa,0.03914046446705467,0.013
MIJuanReyesRosa,0.5693921135398017,0.3766
MN Vinicius Saito,0.9539827635742931,0.9551
MYMChessAcademy-inactive,0.5988697301710715,0.4108
Maciej Czopor,0.7818524881565858,0.6482
Maciej Klekowski,0.8080093397781123,0.6891
Maciej Sroczyński,0.942630595998265,0.9291
Maciej Świcarz,0.7777538815999862,0.6427
Madara Golsta,0.44458156662520104,0.2557
Mads Vestby-Ellingsen,0.4786756179974673,0.2883
Maftuna Bobomurodova,0.5236972045272451,0.331
Magnus Carlsen,0.6836590604954521,0.5135
Mahammad Muradli,0.7379002891645816,0.5878
Mahdi Gholami Orimi,0.8808708715713394,0.8026
Mahel Boyer,0.20607394256604783,0.0872
Mahmoud Alhadad,0.040022539277737294,0.0141
Mai Narva,0.5219823342603319,0.3302
Maka Purtseladze,0.7166687647277026,0.5577
Maksim Chigaev,0.8081266500286052,0.6898
Maksim Ivannikov,0.09405577171645473,0.0371
Maksim Tsaruk,0.2540399681304741,0.1135
Maksim Volkov,0.7223385598785816,0.5666
Maksim Zhukov,0.9159181671515306,0.8712
Maksims Golubovskis,0.8909805418291532,0.8208
Maksym Dubnevych,0.4787007093148811,0.2887
Maksym Goroshkov,0.02082151925636075,0.0033
Maly Alexey,0.33469161801956404,0.1722
Malyi Viacheslav,0.6833923734588908,0.5124
Mamedov Edgar,0.014339299094023312,0.0019
Mamikon Gharibyan,0.8000452588395868,0.6768
Manoj Mishra,0.765881717930062,0.6245
Manolache Marius,0.9382591930171019,0.9184
Manuel Petrosyan,0.20618932086735575,0.0876
Manvel Arakelyan,0.5031640455003001,0.3083
Marat Denishev,0.748222292306125,0.6026
Marat Gilfanov,0.3409501676369735,0.1796
Marc Balague Camps,0.9175454594864483,0.8768
Marc LLari,0.555210734999682,0.3629
Marc Lonoff,0.8288474163633376,0.7224
Marc Morgunov,0.9300726329577713,0.8987
Marcel Beulen,0.28795632418629746,0.138
Marcel Petersen,0.18896416575292627,0.075
Marcel Winkels,0.8665084461453997,0.7766
Marcell Szabo,0.12884543776475293,0.0508
Marcelo Jorquera,0.9358641774528783,0.9121
Marcelo Villalba,0.8551169122206069,0.7592
Marcin Krzyżanowski,0.16892865811989097,0.0653
Marcin Molenda,0.8202003315542304,0.708
Marcin Sieciechowicz,0.6895023293695903,0.5221
Marco Cattaneo,0.849587179366156,0.7499
Marco Cordeiro,0.8983978731027609,0.836
Marco Dobrikov,0.8360106364470731,0.7299
Marco Lantini,0.7378261392922622,0.587
Marco Materia,0.6945111537463555,0.5284
Marco Riehle,0.036274484693690975,0.0119
Marcos Lianes,0.9698040761516289,0.9848
Marcos Rodriguez Fontecha,0.820473110501257,0.7087
Marcos Vinicius Torsani,0.6032165219737321,0.4163
Marcus Harvey,0.3463991127087248,0.1818
Marek Karas,0.8448025634542015,0.7451
Marek Pniaczek,0.17202590759504272,0.0664
Margarita Fakhretdinova,0.8424064649763036,0.7406
Margarita Novikova,0.7210016772512688,0.564
Margarita Potapova,0.8586023426812007,0.7659
Margarita Zvereva,0.46621201907052684,0.2768
Maria Florencia Fernández,0.9164684134595064,0.8727
Maria Fominykh,0.9459837327798237,0.934
Maria Gevorgyan,0.8489664956201363,0.7492
Maria Larina,0.9318199073664637,0.9043
Maria Teresa Jimenez Salas,0.4076955628355313,0.2312
Marianna Grineva,0.7506860482680803,0.6052
Mariano Ortega Amarelle,0.5062817906362049,0.3109
Marie Sebag,0.6239089481288012,0.4404
Mariia Berdnyk,0.8415423320594411,0.7395
Marina Korneva,0.7722836244909489,0.6345
Mario Andres Fernández Sánchez,0.9418932837090213,0.9262
Mario Gavilán Díaz,0.4545825773911413,0.266
Mario Sibilio,0.6601783667884222,0.4816
Marius Deuer,0.9130014381472844,0.8649
Marius Fromm,0.5692929313028656,0.3763
Mariya Yakimova,0.949505375996994,0.9443
Mark Biernacki,0.4367168415351649,0.2494
Mark Dejmek,0.7599847282541584,0.6137
Mark Josse,0.9499058098337538,0.9455
Mark Liubarov,0.20283306964225972,0.085
Mark Smirnov,0.05812244472911916,0.023
Mark Timmermans,0.7831868067649451,0.6523
Mark van der Werf,0.6830098810499059,0.5117
Marko Jelcic,0.9421662107996841,0.9273
Marko Nenezic,0.9855941046557671,0.9993
Marko Perestjuk,0.7522751067332762,0.6074
Marko Srebrnic,0.8853587379255448,0.8104
Markus Ragger,0.2546671652316911,0.1147
Marlon Javier La Villa Rivas,0.6610936252321464,0.4831
Marlon Jodar,0.25152974251446647,0.1102
Maroun Tomb,0.8411264916712746,0.7384
Martin Brüdigam,0.8239627461252563,0.7135
Martin Chlpík,0.7166069201794756,0.5573
Martin Holten Fiskaaen,0.35042069119099256,0.1852
Martin Horak,0.6360421044611424,0.4531
Martin Horcajuelo Rocamora,0.9733694794646096,0.9885
Martin Matthiesen,0.8514530628147025,0.7525
Martin Mena,0.881861372735241,0.8041
Martin Portero Rubio,0.8422635500504757,0.7399
Martyn Kravtsiv,0.38736818283175267,0.213
Martyna Starosta,0.5048349986161267,0.3098
Marvin Guevara,0.6571130719288354,0.4783
Mary Kiseljova,0.7517277718501774,0.6063
Marya,0.8142404843910767,0.7017
Maryana Huda,0.760509451580809,0.6152
Masruri Rahman,0.19794000745775478,0.0824
Matan Prilleltensky,0.6153211991669626,0.4304
Matei-Valeriu Mogirzan,0.2486528828623149,0.1083
Matensien,0.8899109860496683,0.8186
Mateu Boci,0.3395314634513599,0.177
Mateus Costamilan Tomiello,0.6202841254593063,0.4378
Mateus Felizardo Viageiro Alice,0.7834763874857307,0.6531
Mateusz Bartel,0.9308129901908615,0.9009
Mateusz Brozyna,0.7361762236306068,0.5837
Matfey Rogov,0.14961133557648987,0.0583
Matheus Santos,0.8367246322305029,0.731
Mathias Womacka,0.27322716709509803,0.1284
Mathieu Ternault,0.44733111245183854,0.2597
Mathis Sabatier,0.31404109548062126,0.1544
Matias Jaque,0.9368917385975332,0.9139
Matt Herman,0.9652219254727988,0.9759
Matt Pon,0.9443770387780266,0.9314
Matt Zavortink,0.36386664403904495,0.1944
Matthew Guo Diao,0.3889365950865523,0.2141
Matthew O'Brien,0.7521630137738562,0.6071
Matthew Wadsworth,0.8727659599607194,0.7885
Matthia Bach,0.8426755164910537,0.741
Matthias Bluebaum,0.07311502950317723,0.0289
Matthias Dann,0.2744990245160011,0.1295
Matthias Mattenberger,0.7438734256139712,0.597
Matvey Galchenko,0.727275812365658,0.5718
Matyas Palczert,0.1469218360466386,0.0568
Matyáš Zeman,0.46528773394549977,0.2753
Matías Mingo Fernández,0.8884904289883027,0.816
Matías Pérez Gormaz,0.7031494979077617,0.5395
Mauri Lehtosaari,0.6826162231914885,0.5109
Maurizio Brancaleoni,0.5971636937271427,0.4096
Max Chen,0.3055597628095081,0.1469
Max Warmerdam,0.5508244986042088,0.3573
Maxi Perez,0.9677317197876395,0.9803
Maxim Gavrilov,0.8760947711297167,0.7944
Maxim Lugovskoy,0.11163528885056077,0.0438
Maxim Matlakov,0.6372024501113235,0.4549
Maxim Novik,0.5997985344016642,0.4134
Maxim Omariev,0.9404461161973934,0.9232
Maxim Ventura,0.510864509335481,0.3158
Maxime Lagarde,0.7899244340495949,0.6635
Maxime Vachier-Lagrave,0.8228508563366873,0.7121
Maximilian Mostbauer,0.31509734458946126,0.1551
Maximiliano Rossi,0.39031049945187146,0.2156
Maya Porozhnyak,0.8107251009170315,0.6965
Mayank Chakraborty,0.12889496923167446,0.0512
Md Bashiq Imrose,0.1217797351945747,0.0471
Md Jamal Uddin,0.9309417477571958,0.9013
Medet Dzhaparov,0.45192780795945675,0.2638
Medina Paz Miguel 1968,0.950204709097734,0.9462
Mees van Osch,0.41465100776795244,0.2353
Megan Althea Paragua,0.20425730441376544,0.0861
Meilis Annaberdiev,0.29189852124373783,0.1395
Melih Kaan Can,0.7564242840333593,0.6108
Melih YURTSEVEN,0.891351620901251,0.8219
Melika Mohammadi,0.3285866279354222,0.1677
Meri Arabidze,0.8722515843030199,0.7874
Meri Grigoryan,0.49927173181409945,0.3046
Mert Acikel,0.6853704678491452,0.5169
Mert Erdoğdu,0.4146958919036443,0.2356
Michael Buscar,0.8759231121956322,0.7941
Michael Concio Jr.,0.7280809990224113,0.5733
Michael Fernandez,0.8856475930559913,0.8111
Michael Klenburg,0.9742857205007673,0.9896
Michael Kotyk,0.8750678009072296,0.7933
Michael Song,0.8105076681362442,0.6954
Michal Fiedorek,0.5878966935376175,0.4011
Michal Fudalej,0.9164303442543389,0.8724
Michal Koziorowicz,0.5401479457153564,0.3455
Michal Mazurkiewicz,0.8210038981320462,0.7095
Michal Provaznik,0.9585371686349771,0.9636
Michal Redzisz,0.8018841871592542,0.6801
Michal Tworuszka,0.8916627355804166,0.8234
Michalina Rudzińska,0.5279006780501517,0.3347
Michał Bartel,0.9042967368886716,0.8494
Michał Kopczyński,0.4087062082623113,0.2319
Michał Walentukiewicz,0.9641653285704214,0.9725
Michel Alejandro Diaz Perez,0.7424216500633027,0.5941
Michel Bifulco,0.9375568329936961,0.9161
Michel Coto,0.4096414961892288,0.2323
Michel Samuel Lopez Abreu,0.7576837463117736,0.6115
Michel Saucey,0.6252010258054346,0.4419
"Michelle Catherina, P",0.5785027296158302,0.3866
Miguel Angel Marino,0.6779169966393406,0.5054
Miguel Munoz,0.6053074606530402,0.4204
Miguel Santos Ruiz,0.7830951334403192,0.6516
Mihael Ankerst,0.5785525248058272,0.3874
Mihai-Lucian Grunberg,0.508812451556746,0.3139
Mihailo Djokic,0.5550926167669928,0.3622
Mihnea Costachi,0.6581202826796,0.479
Mika Karttunen,0.8547745674651448,0.7584
Mikayel Manvelyan,0.25629422765303655,0.1154
Mikayel Mkrtchyan,0.579211629640228,0.3885
Mikayel Rostomyan,0.6984432558092672,0.5317
Mike Hehir,0.9512425490778067,0.9492
Mike Ivanov,0.5716953535542544,0.3788
Mike Sailer,0.2747773673853409,0.1299
Mikelis Vingris,0.7210691274046865,0.5644
Mikhael Garakov,0.47913536432974213,0.2891
Mikhail Antipov,0.3408697680234952,0.1788
Mikhail Bryakin,0.8004970557502518,0.6783
Mikhail Chernov,0.5301286399570179,0.3377
Mikhail Demidov,0.9600629819130496,0.9662
Mikhail Golubev,0.31666834107028374,0.1566
Mikhail Gusev,0.45963025006602587,0.2712
Mikhail Kazakov,0.799965026639855,0.6761
Mikhail Kobalia,0.7471577168332054,0.6011
Mikhail Pesotskiy,0.7914574776747789,0.6672
Mikhail V. Kuznetsov,0.32135753672037914,0.1607
Mikhail Yashmetov,0.5916139345505134,0.4041
Mikkel Jacobsen,0.31619634399379143,0.1562
Mikołaj Gbiorczyk,0.6257028930178764,0.4427
Milad Khodabandeh,0.47838314164949763,0.2876
Milan Jocev,0.5389919234781279,0.344
MillyNeuf,0.9422320558157236,0.9276
Milos Milosevic,0.7618461772768237,0.6163
Milton Pantzar,0.21448235550988004,0.0902
Mina Wael Sabry,0.9012432803973839,0.8434
Miran Oganian,0.05951719637448446,0.0237
Miras Assylov,0.9633440089296574,0.9714
Miroslav Simonovic,0.8701333794953637,0.7837
Mirosław Lewicki,0.8994998507258319,0.8371
Mitch Fishbein,0.8620760182511662,0.7703
Mitrabha Guha,0.882445674812422,0.8056
Miłosz Szpar,0.42236831730711366,0.2412
Mladen Gajic,0.5527119311481077,0.3592
Mobina Alinasab,0.6839197076480374,0.5139
Mohamed Anees M,0.8522607860075544,0.754
Mohamed Ezat,0.5621362737508421,0.3696
Mohamed Haddouche,0.9818412820972242,0.9952
Mohamed Nouali,0.36876580293420574,0.1967
Mohamed Salem Yahi,0.878485102337744,0.7974
Mohammad Fahad Rahman,0.647023655261912,0.4675
Mohammad Mohammadian,0.6454389221364147,0.4657
Mohammadhossein Shamsi,0.44864044933183067,0.2616
Mohammed Seder,0.2501255390918346,0.1091
Mohsen Gabr,0.9386990231990232,0.9195
Moksh Amit Doshi,0.7065666407086024,0.5429
Momchil Petkov,0.8675922886728564,0.7781
Monika Marcińczyk,0.7688801828119205,0.6289
Moritz Weishäutel,0.020306158099898945,0.003
Mostafa Sakhaei,0.6200595950959304,0.4371
Mounika Akshaya Bommini,0.8994491269950362,0.8367
Mr. Sai Han Thiha,0.7253066061175468,0.5688
Mrudul Dehankar,0.4303967170742335,0.2468
Muhittin Büker,0.8941452635284202,0.8282
Mukhammadali Abdurakhmonov,0.5996117312155592,0.4126
Mukhammadzokhid Suyarov,0.2968147910464244,0.1414
Mukhiddin Madaminov,0.5310213068101215,0.3384
Munkhgal Gombosuren,0.47001179629759937,0.2801
Murad İbrahimli,0.7454274112983656,0.5989
Mustafa Yilmaz,0.6320276763901496,0.449
Mykhailo Shinkarev,0.8399187329321725,0.7369
Mykhaylo Kepeshchuk,0.8787075893919596,0.7985
Mykola Bortnyk,0.03391508243506799,0.0096
Mykola Korchynskyi,0.17459164686583495,0.0683
Myroslava Hrabinska,0.6894331525491195,0.5217
Máté Gyenes,0.38272926425913123,0.2078
Nad Titus Petre,0.930430828577258,0.8994
Nadezhda Antonova,0.9658830713381498,0.977
Nadezhda Kostina,0.21495619793680548,0.0905
Nadya Toncheva,0.7196655265328195,0.5618
Nafisa Muminova,0.8381159105880007,0.7336
Nahun Gavarrete,0.7428516176264439,0.5955
Nail Bashirli,0.27523193371684923,0.131
Nameer Issani,0.8538363029607574,0.7566
Namitbir Singh Walia,0.6356822231020927,0.4523
Narayan Venkatesh,0.915467272088479,0.8698
